 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230201084304834,2023-02-01 08:43:04,-29.10,-5.82,0.00,-20.37,-2.91,0.03
20230201084305040,2023-02-01 08:43:05,-5.82,-2.91,4.36,-4.36,-2.91,0.03
20230201084305213,2023-02-01 08:43:05,-16.00,-2.91,2.91,-10.18,-5.82,-0.03
20230201084305386,2023-02-01 08:43:05,21.82,-4.36,16.00,8.73,1.45,-0.01
20230201084305724,2023-02-01 08:43:05,50.92,13.09,4.36,16.00,17.46,-0.04
20230201084305925,2023-02-01 08:43:05,84.38,21.82,18.91,16.00,27.64,0.01
20230201084306169,2023-02-01 08:43:06,148.40,49.47,24.73,34.92,39.28,0.02
20230201084306483,2023-02-01 08:43:06,221.14,65.47,29.10,59.65,66.92,0.03
20230201084306840,2023-02-01 08:43:06,295.34,91.66,45.10,71.29,87.29,0.00
20230201084307190,2023-02-01 08:43:07,338.98,91.66,53.83,96.02,97.48,0.03
20230201084307490,2023-02-01 08:43:07,397.18,107.66,55.28,120.75,113.48,0.01
20230201084307636,2023-02-01 08:43:07,437.91,123.66,68.38,119.30,126.57,0.04
20230201084307783,2023-02-01 08:43:07,497.56,154.22,77.11,125.12,141.12,0.03
20230201084307929,2023-02-01 08:43:07,573.22,168.76,93.11,149.85,161.49,-0.05
20230201084308087,2023-02-01 08:43:08,599.40,170.22,94.57,164.40,170.22,0.03
20230201084308256,2023-02-01 08:43:08,632.87,180.40,107.66,168.76,176.04,0.05
20230201084308425,2023-02-01 08:43:08,755.08,205.14,126.57,215.32,208.05,0.01
20230201084308595,2023-02-01 08:43:08,740.53,209.50,130.94,193.50,206.59,-0.05
20230201084308767,2023-02-01 08:43:08,702.70,193.50,114.93,193.50,200.77,-0.05
20230201084308936,2023-02-01 08:43:08,721.61,194.95,123.66,199.32,203.68,0.04
20230201084309095,2023-02-01 08:43:09,724.52,199.32,125.12,196.41,203.68,-0.04
20230201084309241,2023-02-01 08:43:09,756.53,206.59,123.66,221.14,205.14,0.01
20230201084309388,2023-02-01 08:43:09,717.25,193.50,119.30,203.68,200.77,0.01
20230201084309535,2023-02-01 08:43:09,641.60,187.68,101.84,181.86,170.22,0.02
20230201084309681,2023-02-01 08:43:09,135.30,34.92,29.10,43.65,27.64,0.03
20230201084309827,2023-02-01 08:43:09,16.00,2.91,10.18,1.45,1.45,0.01
20230201084310003,2023-02-01 08:43:09,-14.55,4.36,0.00,-20.37,1.45,0.04
20230201084310197,2023-02-01 08:43:10,-11.64,0.00,11.64,-20.37,-2.91,0.03
20230201084310397,2023-02-01 08:43:10,-13.09,-2.91,0.00,-7.27,-2.91,0.02
20230201084310597,2023-02-01 08:43:10,0.00,-2.91,2.91,0.00,0.00,0.01
20230201084310797,2023-02-01 08:43:10,30.55,18.91,0.00,7.27,4.36,-0.02
20230201084310997,2023-02-01 08:43:10,96.02,33.46,10.18,26.19,26.19,-0.06
20230201084312147,2023-02-01 08:43:12,157.13,37.83,23.28,48.01,48.01,-0.02
20230201084312319,2023-02-01 08:43:12,288.06,87.29,43.65,81.47,75.65,0.04
20230201084312487,2023-02-01 08:43:12,344.80,112.02,53.83,74.20,104.75,0.02
20230201084312657,2023-02-01 08:43:12,513.57,148.40,78.56,148.40,138.21,0.03
20230201084312876,2023-02-01 08:43:12,567.40,155.67,100.39,158.58,152.76,-0.03
20230201084313122,2023-02-01 08:43:13,685.24,186.22,128.03,180.40,190.59,0.05
20230201084313335,2023-02-01 08:43:13,759.44,208.05,120.75,216.77,213.87,0.04
20230201084313575,2023-02-01 08:43:13,823.45,225.50,144.03,231.32,222.59,-0.05
20230201084313785,2023-02-01 08:43:13,798.72,222.59,135.30,216.77,224.05,0.00
20230201084313999,2023-02-01 08:43:13,800.18,213.87,129.48,234.23,222.59,0.03
20230201084314217,2023-02-01 08:43:14,791.45,215.32,144.03,210.96,221.14,-0.06
20230201084314533,2023-02-01 08:43:14,787.08,213.87,144.03,206.59,222.59,-0.01
20230201084314785,2023-02-01 08:43:14,749.26,203.68,135.30,215.32,194.95,0.01
20230201084315037,2023-02-01 08:43:15,125.12,40.74,21.82,29.10,33.46,-0.03
20230201084315276,2023-02-01 08:43:15,18.91,7.27,1.45,11.64,-1.45,-0.01
20230201084315527,2023-02-01 08:43:15,-21.82,1.45,0.00,-20.37,-2.91,0.03
20230201084315778,2023-02-01 08:43:15,-4.36,-4.36,10.18,-5.82,-4.36,-0.04
20230201084316028,2023-02-01 08:43:16,-8.73,0.00,8.73,-17.46,0.00,-0.01
20230201084316203,2023-02-01 08:43:16,-17.46,5.82,0.00,-17.46,-5.82,-0.05
20230201084316403,2023-02-01 08:43:16,-7.27,7.27,0.00,-17.46,2.91,0.02
20230201084316602,2023-02-01 08:43:16,24.73,8.73,21.82,-14.55,8.73,0.00
20230201084316802,2023-02-01 08:43:16,53.83,26.19,5.82,2.91,18.91,0.03
20230201084317002,2023-02-01 08:43:16,114.93,36.37,20.37,14.55,43.65,0.05
20230201084317174,2023-02-01 08:43:17,257.51,78.56,40.74,74.20,64.01,0.03
20230201084317327,2023-02-01 08:43:17,343.35,103.30,49.47,98.93,91.66,0.03
20230201084317474,2023-02-01 08:43:17,362.26,106.21,50.92,96.02,109.11,-0.04
20230201084317620,2023-02-01 08:43:17,443.73,128.03,77.11,116.39,122.21,-0.01
20230201084317767,2023-02-01 08:43:17,599.40,155.67,104.75,177.49,161.49,-0.03
20230201084317914,2023-02-01 08:43:17,611.04,177.49,106.21,158.58,168.76,-0.02
20230201084318060,2023-02-01 08:43:18,715.79,199.32,122.21,197.86,196.41,0.00
20230201084318207,2023-02-01 08:43:18,755.08,209.50,128.03,212.41,205.14,0.05
20230201084318371,2023-02-01 08:43:18,747.80,210.96,136.76,203.68,196.41,0.03
20230201084318539,2023-02-01 08:43:18,772.53,213.87,133.85,228.41,196.41,-0.05
20230201084318708,2023-02-01 08:43:18,736.16,212.41,126.57,203.68,193.50,0.06
20230201084318878,2023-02-01 08:43:18,469.92,136.76,75.65,141.12,116.39,0.00
20230201084319047,2023-02-01 08:43:19,64.01,18.91,21.82,7.27,16.00,-0.02
20230201084319374,2023-02-01 08:43:19,13.09,2.91,7.27,4.36,-1.45,-0.01
20230201084319548,2023-02-01 08:43:19,-8.73,-1.45,1.45,-4.36,-4.36,-0.02
20230201084319722,2023-02-01 08:43:19,-4.36,2.91,4.36,-10.18,-1.45,-0.03
20230201084319896,2023-02-01 08:43:19,-1.45,2.91,0.00,-2.91,-1.45,-0.05
20230201084320070,2023-02-01 08:43:20,1.45,2.91,10.18,-7.27,-4.36,-0.01
20230201084320244,2023-02-01 08:43:20,-21.82,-1.45,4.36,-20.37,-4.36,0.01
20230201084320437,2023-02-01 08:43:20,-4.36,0.00,11.64,-10.18,-5.82,0.02
20230201084320637,2023-02-01 08:43:20,-10.18,-4.36,14.55,-20.37,0.00,0.03
20230201084320838,2023-02-01 08:43:20,-14.55,4.36,0.00,-20.37,1.45,0.07
20230201084321039,2023-02-01 08:43:21,14.55,2.91,1.45,5.82,4.36,-0.01
20230201084321240,2023-02-01 08:43:21,52.38,24.73,17.46,-8.73,18.91,-0.03
20230201084321424,2023-02-01 08:43:21,138.21,37.83,26.19,42.19,32.01,-0.04
20230201084321572,2023-02-01 08:43:21,231.32,65.47,39.28,62.56,64.01,0.03
20230201084321719,2023-02-01 08:43:21,305.52,91.66,45.10,85.84,82.93,0.02
20230201084321865,2023-02-01 08:43:21,432.10,123.66,71.29,119.30,117.84,-0.05
20230201084322013,2023-02-01 08:43:22,567.40,161.49,104.75,142.58,158.58,0.05
20230201084322159,2023-02-01 08:43:22,746.35,208.05,120.75,221.14,196.41,0.05
20230201084322306,2023-02-01 08:43:22,849.64,225.50,154.22,251.69,218.23,0.01
20230201084322470,2023-02-01 08:43:22,855.46,232.78,157.13,250.24,215.32,-0.01
20230201084322639,2023-02-01 08:43:22,842.37,237.14,145.49,241.51,218.23,-0.04
20230201084322809,2023-02-01 08:43:22,842.37,221.14,160.04,247.33,213.87,0.05
20230201084322979,2023-02-01 08:43:22,836.55,225.50,155.67,245.87,209.50,0.00
20230201084323147,2023-02-01 08:43:23,820.54,240.05,151.31,213.87,215.32,-0.01
20230201084323317,2023-02-01 08:43:23,845.28,242.96,151.31,238.60,212.41,0.02
20230201084323470,2023-02-01 08:43:23,737.62,213.87,136.76,206.59,180.40,0.00
20230201084323617,2023-02-01 08:43:23,160.04,36.37,24.73,59.65,39.28,0.01
20230201084323764,2023-02-01 08:43:23,-2.91,5.82,8.73,-18.91,1.45,0.03
20230201084323938,2023-02-01 08:43:23,16.00,8.73,7.27,-1.45,1.45,-0.02
20230201084324114,2023-02-01 08:43:24,-11.64,-7.27,1.45,-1.45,-4.36,0.00
20230201084324429,2023-02-01 08:43:24,-11.64,0.00,14.55,-20.37,-5.82,0.00
20230201084324632,2023-02-01 08:43:24,-18.91,-7.27,0.00,-5.82,-5.82,0.03
20230201084324835,2023-02-01 08:43:24,11.64,4.36,11.64,0.00,-4.36,0.01
20230201084325039,2023-02-01 08:43:25,-8.73,7.27,5.82,-20.37,-1.45,0.05
20230201084325239,2023-02-01 08:43:25,20.37,7.27,8.73,-4.36,8.73,-0.01
20230201084325436,2023-02-01 08:43:25,78.56,27.64,21.82,4.36,24.73,0.03
20230201084325584,2023-02-01 08:43:25,177.49,58.19,29.10,39.28,50.92,0.05
20230201084325731,2023-02-01 08:43:25,299.70,100.39,46.56,65.47,87.29,0.03
20230201084325879,2023-02-01 08:43:25,456.83,141.12,59.65,144.03,112.02,-0.01
20230201084326026,2023-02-01 08:43:26,605.22,184.77,98.93,165.85,155.67,0.05
20230201084326175,2023-02-01 08:43:26,768.17,218.23,133.85,210.96,205.14,-0.02
20230201084326384,2023-02-01 08:43:26,789.99,224.05,144.03,221.14,200.77,0.03
20230201084326623,2023-02-01 08:43:26,835.09,235.69,145.49,229.87,224.05,0.01
20230201084326880,2023-02-01 08:43:26,907.84,250.24,167.31,241.51,248.78,0.01
20230201084327133,2023-02-01 08:43:27,1006.77,279.33,186.22,274.97,266.24,-0.04
20230201084327377,2023-02-01 08:43:27,1011.13,279.33,189.13,279.33,263.33,0.01
20230201084327605,2023-02-01 08:43:27,1028.59,282.24,199.32,286.61,260.42,-0.01
20230201084327814,2023-02-01 08:43:27,1018.41,288.06,186.22,279.33,264.79,0.03
20230201084328029,2023-02-01 08:43:28,622.68,174.58,104.75,193.50,149.85,0.02
20230201084328238,2023-02-01 08:43:28,84.38,18.91,18.91,27.64,18.91,-0.01
20230201084328469,2023-02-01 08:43:28,4.36,0.00,1.45,2.91,0.00,0.02
20230201084328787,2023-02-01 08:43:28,-8.73,-1.45,13.09,-20.37,0.00,0.00
20230201084329085,2023-02-01 08:43:29,-13.09,-4.36,13.09,-16.00,-5.82,0.01
20230201084333231,2023-02-01 08:43:33,0.00,-4.36,8.73,0.00,-4.36,0.02
20230201084333432,2023-02-01 08:43:33,-14.55,1.45,2.91,-20.37,1.45,-0.01
20230201084333630,2023-02-01 08:43:33,52.38,18.91,14.55,2.91,16.00,0.02
20230201084333805,2023-02-01 08:43:33,130.94,43.65,23.28,23.28,40.74,-0.02
20230201084333952,2023-02-01 08:43:33,242.96,84.38,37.83,50.92,69.83,0.00
20230201084334098,2023-02-01 08:43:34,334.62,100.39,46.56,98.93,88.75,0.05
20230201084334245,2023-02-01 08:43:34,426.28,125.12,75.65,112.02,113.48,0.01
20230201084334534,2023-02-01 08:43:34,531.03,152.76,81.47,162.94,133.85,0.01
20230201084334689,2023-02-01 08:43:34,611.04,178.95,101.84,167.31,162.94,-0.03
20230201084334859,2023-02-01 08:43:34,692.52,193.50,119.30,193.50,186.22,-0.06
20230201084335027,2023-02-01 08:43:35,798.72,226.96,135.30,232.78,203.68,-0.01
20230201084335197,2023-02-01 08:43:35,779.81,219.68,136.76,216.77,206.59,-0.01
20230201084335367,2023-02-01 08:43:35,795.81,229.87,138.21,218.23,209.50,-0.01
20230201084335536,2023-02-01 08:43:35,906.38,256.06,160.04,254.60,235.69,0.05
20230201084335699,2023-02-01 08:43:35,888.92,247.33,168.76,247.33,225.50,-0.01
20230201084335846,2023-02-01 08:43:35,820.54,226.96,148.40,232.78,212.41,-0.02
20230201084335993,2023-02-01 08:43:35,145.49,46.56,29.10,36.37,33.46,-0.03
20230201084336140,2023-02-01 08:43:36,4.36,2.91,17.46,-20.37,4.36,0.03
20230201084336467,2023-02-01 08:43:36,5.82,7.27,7.27,-5.82,-2.91,0.00
20230201084336776,2023-02-01 08:43:36,-16.00,4.36,0.00,-20.37,0.00,0.01
20230201084336976,2023-02-01 08:43:36,-21.82,-7.27,2.91,-20.37,2.91,0.01
20230201084337177,2023-02-01 08:43:37,10.18,1.45,13.09,-5.82,1.45,-0.02
20230201084337377,2023-02-01 08:43:37,14.55,2.91,2.91,7.27,1.45,0.03
20230201084337576,2023-02-01 08:43:37,21.82,2.91,14.55,-5.82,10.18,0.03
20230201084337766,2023-02-01 08:43:37,106.21,36.37,21.82,11.64,36.37,0.03
20230201084337914,2023-02-01 08:43:37,221.14,61.10,42.19,62.56,55.28,0.00
20230201084338060,2023-02-01 08:43:38,247.33,75.65,30.55,80.02,61.10,-0.03
20230201084338207,2023-02-01 08:43:38,352.08,104.75,58.19,101.84,87.29,0.04
20230201084338356,2023-02-01 08:43:38,419.00,122.21,61.10,126.57,109.11,-0.03
20230201084338503,2023-02-01 08:43:38,469.92,145.49,78.56,126.57,119.30,-0.06
20230201084338651,2023-02-01 08:43:38,595.04,173.13,100.39,173.13,148.40,0.04
20230201084338810,2023-02-01 08:43:38,600.86,180.40,98.93,167.31,154.22,-0.05
20230201084338979,2023-02-01 08:43:38,709.97,218.23,125.12,181.86,184.77,0.01
20230201084339148,2023-02-01 08:43:39,725.98,218.23,125.12,202.23,180.40,-0.03
20230201084339317,2023-02-01 08:43:39,720.16,216.77,123.66,196.41,183.31,0.02
20230201084339639,2023-02-01 08:43:39,715.79,210.96,126.57,197.86,180.40,-0.01
20230201084339866,2023-02-01 08:43:39,740.53,206.59,128.03,224.05,181.86,0.04
20230201084340074,2023-02-01 08:43:40,691.06,196.41,122.21,192.04,180.40,0.00
20230201084340293,2023-02-01 08:43:40,459.74,123.66,82.93,144.03,109.11,-0.05
20230201084340507,2023-02-01 08:43:40,87.29,14.55,30.55,30.55,11.64,0.04
20230201084340715,2023-02-01 08:43:40,16.00,-1.45,8.73,7.27,1.45,-0.01
20230201084341006,2023-02-01 08:43:40,-16.00,-5.82,13.09,-20.37,-2.91,-0.03
20230201084341308,2023-02-01 08:43:41,-7.27,1.45,8.73,-20.37,2.91,-0.01
20230201084341605,2023-02-01 08:43:41,4.36,-2.91,0.00,10.18,-2.91,-0.04
20230201084341877,2023-02-01 08:43:41,11.64,1.45,11.64,-1.45,0.00,0.05
20230201084342130,2023-02-01 08:43:42,-8.73,1.45,10.18,-20.37,0.00,0.02
20230201084342381,2023-02-01 08:43:42,-30.55,-4.36,0.00,-20.37,-5.82,-0.01
20230201084342632,2023-02-01 08:43:42,27.64,10.18,8.73,-1.45,10.18,-0.02
20230201084342874,2023-02-01 08:43:42,43.65,11.64,13.09,5.82,13.09,-0.04
20230201084343074,2023-02-01 08:43:43,141.12,39.28,33.46,30.55,37.83,0.01
20230201084343243,2023-02-01 08:43:43,225.50,71.29,42.19,43.65,68.38,0.06
20230201084343413,2023-02-01 08:43:43,354.99,107.66,52.38,101.84,93.11,0.00
20230201084343582,2023-02-01 08:43:43,493.20,145.49,75.65,133.85,138.21,-0.01
20230201084343752,2023-02-01 08:43:43,638.69,181.86,112.02,170.22,174.58,-0.03
20230201084343913,2023-02-01 08:43:43,677.97,189.13,133.85,176.04,178.95,-0.03
20230201084344060,2023-02-01 08:43:44,832.18,222.59,154.22,238.60,216.77,-0.06
20230201084344206,2023-02-01 08:43:44,843.82,238.60,149.85,237.14,218.23,0.05
20230201084344353,2023-02-01 08:43:44,822.00,228.41,158.58,225.50,209.50,0.05
20230201084344638,2023-02-01 08:43:44,829.27,229.87,158.58,228.41,212.41,0.02
20230201084344785,2023-02-01 08:43:44,804.54,231.32,151.31,215.32,206.59,-0.04
20230201084344943,2023-02-01 08:43:44,816.18,232.78,138.21,238.60,206.59,0.05
20230201084345111,2023-02-01 08:43:45,817.63,232.78,149.85,225.50,209.50,0.00
20230201084345281,2023-02-01 08:43:45,810.36,224.05,157.13,218.23,210.96,0.00
20230201084345450,2023-02-01 08:43:45,842.37,228.41,160.04,247.33,206.59,0.00
20230201084345617,2023-02-01 08:43:45,816.18,229.87,146.94,234.23,205.14,-0.04
20230201084345787,2023-02-01 08:43:45,570.31,165.85,98.93,171.67,133.85,0.07
20230201084345948,2023-02-01 08:43:45,109.11,26.19,27.64,24.73,30.55,-0.03
20230201084346095,2023-02-01 08:43:46,30.55,13.09,0.00,14.55,2.91,0.01
20230201084346268,2023-02-01 08:43:46,1.45,0.00,10.18,-8.73,0.00,0.06
20230201084346443,2023-02-01 08:43:46,-23.28,0.00,0.00,-18.91,-4.36,0.03
20230201084346616,2023-02-01 08:43:46,-18.91,4.36,0.00,-20.37,-2.91,-0.01
20230201084346791,2023-02-01 08:43:46,7.27,1.45,4.36,4.36,-2.91,-0.01
20230201084346972,2023-02-01 08:43:46,23.28,8.73,11.64,2.91,0.00,0.05
20230201084347171,2023-02-01 08:43:47,-18.91,-1.45,0.00,-20.37,2.91,-0.03
20230201084347370,2023-02-01 08:43:47,-17.46,0.00,0.00,-20.37,2.91,0.01
20230201084347570,2023-02-01 08:43:47,-24.73,0.00,0.00,-20.37,-4.36,-0.02
20230201084347770,2023-02-01 08:43:47,-17.46,-7.27,4.36,-14.55,0.00,-0.05
20230201084347966,2023-02-01 08:43:47,2.91,5.82,0.00,-1.45,-1.45,-0.01
20230201084348140,2023-02-01 08:43:48,20.37,1.45,10.18,1.45,7.27,-0.02
20230201084348314,2023-02-01 08:43:48,-17.46,-7.27,11.64,-17.46,-4.36,0.03
20230201084348488,2023-02-01 08:43:48,-14.55,-4.36,10.18,-18.91,-1.45,-0.02
20230201084348662,2023-02-01 08:43:48,-16.00,0.00,4.36,-17.46,-2.91,0.02
20230201084348836,2023-02-01 08:43:48,-16.00,-4.36,14.55,-20.37,-5.82,-0.01
20230201084349015,2023-02-01 08:43:49,5.82,2.91,0.00,0.00,2.91,0.03
20230201084349214,2023-02-01 08:43:49,-24.73,-4.36,2.91,-20.37,-2.91,-0.04
20230201084349414,2023-02-01 08:43:49,1.45,5.82,2.91,-4.36,-2.91,0.01
20230201084349754,2023-02-01 08:43:49,-16.00,-5.82,4.36,-8.73,-5.82,0.01
20230201084349954,2023-02-01 08:43:49,-1.45,-4.36,0.00,-1.45,4.36,-0.01
20230201084350133,2023-02-01 08:43:50,-5.82,-4.36,2.91,1.45,-5.82,0.07
20230201084350306,2023-02-01 08:43:50,-17.46,-2.91,5.82,-20.37,0.00,-0.01
20230201084350480,2023-02-01 08:43:50,-13.09,-7.27,0.00,-4.36,-1.45,0.03
20230201084350653,2023-02-01 08:43:50,1.45,4.36,0.00,-2.91,0.00,-0.01
20230201084350826,2023-02-01 08:43:50,-5.82,-5.82,0.00,5.82,-5.82,0.00
20230201084351000,2023-02-01 08:43:50,-26.19,-7.27,2.91,-20.37,-1.45,-0.02
20230201084351197,2023-02-01 08:43:51,-17.46,-2.91,10.18,-20.37,-4.36,0.00
20230201084351397,2023-02-01 08:43:51,-24.73,-1.45,0.00,-17.46,-5.82,0.00
20230201084351600,2023-02-01 08:43:51,4.36,2.91,11.64,-7.27,-2.91,0.05
20230201084351802,2023-02-01 08:43:51,-5.82,-7.27,4.36,-2.91,0.00,0.01
20230201084352002,2023-02-01 08:43:51,-24.73,-4.36,0.00,-20.37,0.00,-0.03
20230201084352180,2023-02-01 08:43:52,4.36,5.82,0.00,2.91,-4.36,0.06
20230201084352354,2023-02-01 08:43:52,-7.27,2.91,0.00,-10.18,0.00,0.01
20230201084352529,2023-02-01 08:43:52,-18.91,0.00,5.82,-18.91,-5.82,-0.02
20230201084352702,2023-02-01 08:43:52,-16.00,-4.36,0.00,-5.82,-5.82,0.03
20230201084352876,2023-02-01 08:43:52,-7.27,-7.27,10.18,-5.82,-4.36,-0.01
20230201084353049,2023-02-01 08:43:53,-10.18,-7.27,5.82,-5.82,-2.91,-0.01
20230201084353340,2023-02-01 08:43:53,16.00,5.82,10.18,-1.45,1.45,0.04
20230201084353639,2023-02-01 08:43:53,1.45,0.00,16.00,-8.73,-5.82,0.05
20230201084353928,2023-02-01 08:43:53,-4.36,10.18,8.73,-20.37,-2.91,0.05
20230201084354206,2023-02-01 08:43:54,-13.09,1.45,8.73,-17.46,-5.82,0.02
20230201084354461,2023-02-01 08:43:54,-17.46,0.00,0.00,-11.64,-5.82,-0.05
20230201084354854,2023-02-01 08:43:54,4.36,-1.45,13.09,-5.82,-1.45,-0.03
20230201084355105,2023-02-01 08:43:55,-14.55,1.45,0.00,-20.37,4.36,-0.05
20230201084355388,2023-02-01 08:43:55,10.18,-2.91,14.55,-1.45,0.00,-0.02
20230201084355687,2023-02-01 08:43:55,-18.91,2.91,0.00,-20.37,-1.45,0.03
20230201084355986,2023-02-01 08:43:55,-14.55,1.45,5.82,-20.37,-1.45,-0.01
20230201084356263,2023-02-01 08:43:56,-8.73,-4.36,10.18,-13.09,-1.45,0.03
20230201084356442,2023-02-01 08:43:56,-14.55,-2.91,7.27,-20.37,1.45,0.01
