 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230208134025513,2023-02-08 13:40:25,958.76,235.69,375.36,224.05,123.66,0.26
20230208134025667,2023-02-08 13:40:25,225.50,55.28,78.56,69.83,21.82,0.15
20230208134025821,2023-02-08 13:40:25,-0.00,-4.36,-7.27,13.09,-1.45,0.05
20230208134025999,2023-02-08 13:40:25,-18.91,-4.36,-2.91,-10.18,-1.45,0.03
20230208134026179,2023-02-08 13:40:26,-13.09,1.45,-2.91,-10.18,-1.45,0.05
20230208134026358,2023-02-08 13:40:26,-7.27,-4.36,-5.82,4.36,-1.45,0.01
20230208134026543,2023-02-08 13:40:26,-11.64,-8.73,-7.27,2.91,1.45,0.02
20230208134026749,2023-02-08 13:40:26,-11.64,-1.45,-5.82,-7.27,2.91,0.03
20230208134026959,2023-02-08 13:40:26,-10.18,-2.91,-1.45,-10.18,4.36,0.04
20230208134027165,2023-02-08 13:40:27,-8.73,-5.82,2.91,-4.36,-1.45,0.15
20230208134027370,2023-02-08 13:40:27,29.10,7.27,14.55,4.36,2.91,0.14
20230208134027570,2023-02-08 13:40:27,104.75,32.01,37.83,21.82,13.09,0.15
20230208134027721,2023-02-08 13:40:27,226.96,52.38,87.29,58.19,29.10,0.20
20230208134027871,2023-02-08 13:40:27,413.18,96.02,165.85,104.75,46.56,0.26
20230208134028025,2023-02-08 13:40:28,622.68,161.49,250.24,138.21,72.74,0.28
20230208134028175,2023-02-08 13:40:28,776.90,186.22,305.52,190.59,94.57,0.26
20230208134028325,2023-02-08 13:40:28,843.82,203.68,331.71,199.32,109.11,0.32
20230208134028476,2023-02-08 13:40:28,982.03,241.51,368.08,248.78,123.66,0.29
20230208134028638,2023-02-08 13:40:28,368.08,94.57,129.48,109.11,34.92,0.18
20230208134028811,2023-02-08 13:40:28,59.65,16.00,20.37,20.37,2.91,0.12
20230208134029017,2023-02-08 13:40:29,-17.46,-2.91,-7.27,-10.18,2.91,0.10
20230208134029220,2023-02-08 13:40:29,13.09,-2.91,0.00,10.18,5.82,0.09
20230208134029431,2023-02-08 13:40:29,0.00,2.91,1.45,-5.82,1.45,0.09
20230208134029629,2023-02-08 13:40:29,-17.46,2.91,-8.73,-10.18,-1.45,0.11
20230208134029805,2023-02-08 13:40:29,-2.91,-5.82,-5.82,4.36,4.36,0.10
20230208134029981,2023-02-08 13:40:29,-13.09,-2.91,-8.73,-4.36,2.91,0.06
20230208134030158,2023-02-08 13:40:30,-16.00,2.91,-7.27,-10.18,-1.45,0.03
20230208134030335,2023-02-08 13:40:30,-5.82,-7.27,-7.27,10.18,-1.45,0.02
20230208134030512,2023-02-08 13:40:30,2.91,0.00,-5.82,10.18,-1.45,0.08
20230208134030702,2023-02-08 13:40:30,2.91,-1.45,0.00,2.91,1.45,0.05
20230208134030907,2023-02-08 13:40:30,5.82,1.45,-4.36,8.73,0.00,0.05
20230208134031112,2023-02-08 13:40:31,-10.18,-4.36,-7.27,-1.45,2.91,0.08
20230208134031317,2023-02-08 13:40:31,-18.91,-4.36,-7.27,-10.18,2.91,0.08
20230208134031602,2023-02-08 13:40:31,-8.73,-4.36,-7.27,-1.45,4.36,0.12
20230208134031855,2023-02-08 13:40:31,-20.37,-13.09,5.82,-10.18,-2.91,0.06
20230208134032121,2023-02-08 13:40:32,-4.36,-8.73,14.55,-10.18,0.00,0.06
20230208134032376,2023-02-08 13:40:32,-1.45,-4.36,2.91,4.36,-4.36,0.07
20230208134032746,2023-02-08 13:40:32,-16.00,-8.73,7.27,-10.18,-4.36,0.07
20230208134033164,2023-02-08 13:40:33,13.09,-4.36,23.28,-4.36,-1.45,0.08
20230208134033455,2023-02-08 13:40:33,139.67,26.19,52.38,53.83,7.27,0.14
20230208134033704,2023-02-08 13:40:33,224.05,48.01,90.20,61.10,24.73,0.13
20230208134033934,2023-02-08 13:40:33,321.53,71.29,126.57,90.20,33.46,0.18
20230208134034147,2023-02-08 13:40:34,346.26,72.74,135.30,93.11,45.10,0.12
20230208134034370,2023-02-08 13:40:34,419.00,90.20,171.67,110.57,46.56,0.21
20230208134034583,2023-02-08 13:40:34,538.30,130.94,224.05,120.75,62.56,0.21
20230208134034796,2023-02-08 13:40:34,644.51,151.31,261.88,155.67,75.65,0.17
20230208134034970,2023-02-08 13:40:34,688.15,165.85,264.79,173.13,84.38,0.18
20230208134035144,2023-02-08 13:40:35,686.70,158.58,279.33,165.85,82.93,0.19
20230208134035319,2023-02-08 13:40:35,705.61,160.04,293.88,168.76,82.93,0.21
20230208134035493,2023-02-08 13:40:35,462.65,110.57,192.04,113.48,46.56,0.17
20230208134035667,2023-02-08 13:40:35,50.92,1.45,24.73,18.91,5.82,0.03
20230208134035851,2023-02-08 13:40:35,-23.28,-16.00,1.45,-8.73,0.00,0.05
20230208134036028,2023-02-08 13:40:36,1.45,-8.73,4.36,10.18,-4.36,0.06
20230208134036205,2023-02-08 13:40:36,-20.37,-13.09,0.00,-10.18,2.91,-0.01
20230208134036383,2023-02-08 13:40:36,-2.91,-11.64,2.91,7.27,-1.45,0.04
20230208134036561,2023-02-08 13:40:36,-21.82,-17.46,7.27,-10.18,-1.45,0.02
20230208134036737,2023-02-08 13:40:36,21.82,-10.18,13.09,18.91,0.00,0.08
20230208134036941,2023-02-08 13:40:36,68.38,1.45,33.46,34.92,-1.45,0.11
20230208134037146,2023-02-08 13:40:37,192.04,40.74,72.74,59.65,18.91,0.15
20230208134037320,2023-02-08 13:40:37,333.16,72.74,132.39,93.11,34.92,0.12
20230208134037502,2023-02-08 13:40:37,487.38,114.93,199.32,110.57,62.56,0.23
20230208134037676,2023-02-08 13:40:37,670.69,158.58,277.88,154.22,80.02,0.21
20230208134037840,2023-02-08 13:40:37,728.89,171.67,298.25,167.31,91.66,0.21
20230208134037991,2023-02-08 13:40:37,750.71,168.76,299.70,196.41,85.84,0.24
20230208134038143,2023-02-08 13:40:38,714.34,167.31,295.34,167.31,84.38,0.18
20230208134038295,2023-02-08 13:40:38,737.62,181.86,295.34,173.13,87.29,0.23
20230208134038448,2023-02-08 13:40:38,173.13,37.83,71.29,46.56,17.46,0.10
20230208134038601,2023-02-08 13:40:38,17.46,-11.64,16.00,10.18,2.91,0.01
20230208134038780,2023-02-08 13:40:38,-16.00,-17.46,0.00,1.45,0.00,0.01
20230208134038987,2023-02-08 13:40:38,-10.18,-17.46,16.00,-10.18,1.45,0.05
20230208134039193,2023-02-08 13:40:39,-24.73,-8.73,-1.45,-10.18,-4.36,0.05
20230208134039404,2023-02-08 13:40:39,-17.46,-11.64,4.36,-10.18,0.00,0.03
20230208134039609,2023-02-08 13:40:39,-5.82,-16.00,0.00,14.55,-4.36,0.04
20230208134039821,2023-02-08 13:40:39,-18.91,-7.27,0.00,-10.18,-1.45,0.09
20230208134040004,2023-02-08 13:40:39,5.82,-7.27,11.64,4.36,-2.91,0.08
20230208134040182,2023-02-08 13:40:40,36.37,0.00,16.00,18.91,1.45,0.08
20230208134040365,2023-02-08 13:40:40,122.21,23.28,53.83,42.19,2.91,0.13
20230208134040559,2023-02-08 13:40:40,229.87,55.28,90.20,56.74,27.64,0.20
20230208134040710,2023-02-08 13:40:40,404.45,80.02,162.94,113.48,48.01,0.19
20230208134040864,2023-02-08 13:40:40,516.48,120.75,218.23,114.93,62.56,0.18
20230208134041039,2023-02-08 13:40:41,542.66,122.21,226.96,132.39,61.10,0.24
20230208134041212,2023-02-08 13:40:41,682.33,158.58,276.42,170.22,77.11,0.23
20230208134041386,2023-02-08 13:40:41,699.79,151.31,295.34,174.58,78.56,0.21
20230208134041560,2023-02-08 13:40:41,800.18,180.40,322.98,206.59,90.20,0.25
20230208134041733,2023-02-08 13:40:41,814.72,190.59,336.07,194.95,93.11,0.21
20230208134041903,2023-02-08 13:40:41,293.88,49.47,114.93,101.84,27.64,0.14
20230208134042053,2023-02-08 13:40:42,29.10,-5.82,14.55,18.91,1.45,0.04
20230208134042231,2023-02-08 13:40:42,-13.09,-14.55,8.73,-10.18,2.91,0.03
20230208134042408,2023-02-08 13:40:42,-16.00,-13.09,11.64,-10.18,-4.36,0.01
20230208134042685,2023-02-08 13:40:42,-20.37,-13.09,7.27,-10.18,-4.36,0.03
20230208134042863,2023-02-08 13:40:42,-30.55,-17.46,1.45,-10.18,-4.36,0.03
20230208134043065,2023-02-08 13:40:43,-21.82,-14.55,4.36,-10.18,-1.45,0.02
20230208134043269,2023-02-08 13:40:43,10.18,-7.27,13.09,7.27,-2.91,0.04
20230208134043474,2023-02-08 13:40:43,-27.64,-13.09,-1.45,-10.18,-2.91,0.05
20230208134043679,2023-02-08 13:40:43,-2.91,-11.64,4.36,8.73,-4.36,0.07
20230208134043883,2023-02-08 13:40:43,36.37,-1.45,24.73,14.55,-1.45,0.10
20230208134044065,2023-02-08 13:40:44,135.30,23.28,55.28,46.56,10.18,0.10
20230208134044215,2023-02-08 13:40:44,256.06,52.38,114.93,64.01,24.73,0.17
20230208134044367,2023-02-08 13:40:44,430.64,101.84,189.13,91.66,48.01,0.18
20230208134044517,2023-02-08 13:40:44,586.31,135.30,244.42,144.03,62.56,0.21
20230208134044667,2023-02-08 13:40:44,734.71,168.76,308.43,173.13,84.38,0.27
20230208134044818,2023-02-08 13:40:44,753.62,170.22,315.71,180.40,87.29,0.17
20230208134045054,2023-02-08 13:40:45,855.46,197.86,349.17,208.05,100.39,0.26
20230208134045310,2023-02-08 13:40:45,856.92,202.23,365.17,194.95,94.57,0.25
20230208134045573,2023-02-08 13:40:45,369.54,68.38,161.49,109.11,30.55,0.10
20230208134045822,2023-02-08 13:40:45,33.46,2.91,13.09,16.00,1.45,0.01
20230208134046099,2023-02-08 13:40:46,-18.91,-8.73,2.91,-10.18,-2.91,0.04
20230208134046353,2023-02-08 13:40:46,-20.37,-14.55,0.00,-5.82,0.00,0.03
20230208134046603,2023-02-08 13:40:46,-2.91,-10.18,2.91,8.73,-4.36,0.03
20230208134046863,2023-02-08 13:40:46,-17.46,-5.82,0.00,-8.73,-2.91,0.14
20230208134047134,2023-02-08 13:40:47,58.19,7.27,27.64,20.37,2.91,0.06
20230208134047441,2023-02-08 13:40:47,186.22,39.28,71.29,55.28,20.37,0.14
20230208134047701,2023-02-08 13:40:47,320.07,69.83,141.12,69.83,39.28,0.15
20230208134047958,2023-02-08 13:40:47,549.94,122.21,222.59,145.49,59.65,0.21
20230208134048164,2023-02-08 13:40:48,666.33,161.49,282.24,144.03,78.56,0.21
20230208134048316,2023-02-08 13:40:48,808.91,193.50,331.71,186.22,97.48,0.22
20230208134048467,2023-02-08 13:40:48,877.28,197.86,363.72,213.87,101.84,0.21
20230208134048618,2023-02-08 13:40:48,887.47,199.32,366.63,222.59,98.93,0.22
20230208134048768,2023-02-08 13:40:48,302.61,55.28,120.75,104.75,21.82,0.12
20230208134048919,2023-02-08 13:40:48,36.37,0.00,20.37,16.00,0.00,0.12
20230208134049106,2023-02-08 13:40:49,-10.18,-16.00,4.36,5.82,-4.36,0.04
20230208134049310,2023-02-08 13:40:49,4.36,-14.55,2.91,14.55,1.45,0.01
20230208134049514,2023-02-08 13:40:49,-4.36,-17.46,10.18,1.45,1.45,-0.02
20230208134049718,2023-02-08 13:40:49,-7.27,-11.64,-1.45,1.45,4.36,0.08
20230208134049922,2023-02-08 13:40:49,-14.55,-8.73,7.27,-10.18,-2.91,0.05
20230208134050170,2023-02-08 13:40:50,20.37,1.45,17.46,5.82,-4.36,0.07
20230208134050346,2023-02-08 13:40:50,58.19,10.18,23.28,24.73,0.00,0.14
20230208134050524,2023-02-08 13:40:50,184.77,32.01,74.20,64.01,14.55,0.12
20230208134050674,2023-02-08 13:40:50,276.42,71.29,110.57,62.56,32.01,0.21
20230208134050824,2023-02-08 13:40:50,421.91,91.66,174.58,107.66,48.01,0.19
20230208134050974,2023-02-08 13:40:50,573.22,126.57,235.69,148.40,62.56,0.19
20230208134051134,2023-02-08 13:40:51,691.06,158.58,286.61,160.04,85.84,0.26
20230208134051308,2023-02-08 13:40:51,867.10,199.32,346.26,221.14,100.39,0.25
20230208134051482,2023-02-08 13:40:51,939.84,225.50,379.72,216.77,117.84,0.26
20230208134051656,2023-02-08 13:40:51,957.30,229.87,389.90,219.68,117.84,0.19
20230208134051831,2023-02-08 13:40:51,958.76,226.96,384.08,231.32,116.39,0.25
20230208134052005,2023-02-08 13:40:51,955.85,238.60,389.90,215.32,112.02,0.24
20230208134052170,2023-02-08 13:40:52,458.28,91.66,189.13,129.48,48.01,0.18
20230208134052325,2023-02-08 13:40:52,62.56,11.64,23.28,24.73,2.91,0.10
20230208134052502,2023-02-08 13:40:52,2.91,-13.09,0.00,14.55,1.45,0.05
20230208134052683,2023-02-08 13:40:52,14.55,-8.73,16.00,10.18,-2.91,0.06
20230208134052862,2023-02-08 13:40:52,-18.91,-11.64,1.45,-4.36,-4.36,0.03
20230208134053039,2023-02-08 13:40:53,-17.46,-14.55,4.36,-7.27,0.00,0.06
20230208134053280,2023-02-08 13:40:53,-11.64,-4.36,-1.45,-7.27,1.45,0.08
20230208134053492,2023-02-08 13:40:53,4.36,-13.09,0.00,18.91,-1.45,0.06
20230208134053696,2023-02-08 13:40:53,55.28,10.18,24.73,20.37,0.00,0.12
20230208134053901,2023-02-08 13:40:53,157.13,29.10,72.74,39.28,16.00,0.14
20230208134054075,2023-02-08 13:40:54,295.34,59.65,133.85,68.38,33.46,0.18
20230208134054238,2023-02-08 13:40:54,468.47,101.84,210.96,104.75,50.92,0.23
20230208134054392,2023-02-08 13:40:54,567.40,125.12,241.51,135.30,65.47,0.23
20230208134054543,2023-02-08 13:40:54,611.04,142.58,248.78,157.13,62.56,0.21
20230208134054694,2023-02-08 13:40:54,580.49,142.58,247.33,128.03,62.56,0.25
20230208134054889,2023-02-08 13:40:54,603.77,130.94,261.88,152.76,58.19,0.22
20230208134055041,2023-02-08 13:40:55,705.61,164.40,285.15,177.49,78.56,0.19
20230208134055193,2023-02-08 13:40:55,784.17,173.13,318.62,197.86,94.57,0.24
20230208134055369,2023-02-08 13:40:55,826.36,183.31,346.26,200.77,96.02,0.26
20230208134055543,2023-02-08 13:40:55,819.09,181.86,350.62,187.68,98.93,0.22
20230208134055717,2023-02-08 13:40:55,830.73,192.04,333.16,206.59,98.93,0.25
20230208134055893,2023-02-08 13:40:55,226.96,45.10,100.39,62.56,18.91,0.14
20230208134056069,2023-02-08 13:40:56,13.09,-5.82,7.27,10.18,1.45,0.05
20230208134056264,2023-02-08 13:40:56,-2.91,-8.73,0.00,4.36,1.45,-0.01
20230208134056486,2023-02-08 13:40:56,-11.64,-4.36,2.91,-10.18,0.00,0.03
20230208134056666,2023-02-08 13:40:56,-1.45,-1.45,5.82,-5.82,0.00,0.12
20230208134056843,2023-02-08 13:40:56,66.92,18.91,36.37,13.09,-1.45,0.14
20230208134057020,2023-02-08 13:40:57,213.87,43.65,98.93,49.47,21.82,0.21
20230208134057172,2023-02-08 13:40:57,423.37,101.84,184.77,88.75,48.01,0.18
20230208134057338,2023-02-08 13:40:57,612.50,144.03,257.51,142.58,68.38,0.24
20230208134057517,2023-02-08 13:40:57,634.32,136.76,264.79,155.67,77.11,0.21
20230208134057696,2023-02-08 13:40:57,698.34,162.94,290.97,161.49,82.93,0.19
20230208134057871,2023-02-08 13:40:57,772.53,177.49,330.25,178.95,85.84,0.23
20230208134058096,2023-02-08 13:40:58,906.38,216.77,373.90,206.59,109.11,0.27
20230208134058279,2023-02-08 13:40:58,903.47,216.77,375.36,196.41,114.93,0.28
20230208134058499,2023-02-08 13:40:58,903.47,215.32,363.72,216.77,107.66,0.25
20230208134058766,2023-02-08 13:40:58,893.29,205.14,362.26,218.23,107.66,0.25
20230208134058984,2023-02-08 13:40:58,629.96,133.85,266.24,167.31,62.56,0.22
20230208134059196,2023-02-08 13:40:59,78.56,7.27,26.19,42.19,2.91,0.12
20230208134059444,2023-02-08 13:40:59,-17.46,-16.00,4.36,-5.82,0.00,0.03
20230208134059747,2023-02-08 13:40:59,10.18,-8.73,13.09,2.91,2.91,0.01
20230208134100050,2023-02-08 13:41:00,-16.00,-17.46,8.73,-10.18,2.91,-0.02
20230208134100357,2023-02-08 13:41:00,2.91,-11.64,-1.45,13.09,2.91,0.04
20230208134100613,2023-02-08 13:41:00,5.82,-10.18,5.82,8.73,1.45,0.00
20230208134100858,2023-02-08 13:41:00,-4.36,-10.18,0.00,8.73,-2.91,0.01
20230208134101154,2023-02-08 13:41:01,-18.91,-16.00,4.36,-10.18,2.91,0.01
20230208134101689,2023-02-08 13:41:01,-23.28,-7.27,-1.45,-10.18,-4.36,-0.02
20230208134101950,2023-02-08 13:41:01,17.46,-5.82,10.18,10.18,2.91,0.03
20230208134102155,2023-02-08 13:41:02,-14.55,-5.82,4.36,-10.18,-2.91,0.01
20230208134102358,2023-02-08 13:41:02,-10.18,-8.73,-1.45,2.91,-2.91,0.01
20230208134102538,2023-02-08 13:41:02,-4.36,-17.46,7.27,5.82,0.00,0.05
20230208134102721,2023-02-08 13:41:02,-29.10,-17.46,2.91,-10.18,-4.36,0.05
20230208134102896,2023-02-08 13:41:02,8.73,-5.82,7.27,11.64,-4.36,0.01
20230208134103073,2023-02-08 13:41:03,-26.19,-17.46,-1.45,-10.18,2.91,0.00
20230208134103249,2023-02-08 13:41:03,4.36,-10.18,5.82,11.64,-2.91,0.04
20230208134103433,2023-02-08 13:41:03,-4.36,-11.64,1.45,10.18,-4.36,-0.01
20230208134103638,2023-02-08 13:41:03,2.91,-7.27,1.45,7.27,1.45,0.01
20230208134103841,2023-02-08 13:41:03,-18.91,-13.09,4.36,-10.18,0.00,0.01
20230208134104044,2023-02-08 13:41:04,2.91,-7.27,7.27,2.91,0.00,0.01
20230208134104248,2023-02-08 13:41:04,-4.36,-17.46,5.82,8.73,-1.45,0.03
20230208134104444,2023-02-08 13:41:04,-11.64,-17.46,-1.45,5.82,1.45,0.03
20230208134104620,2023-02-08 13:41:04,-21.82,-8.73,-1.45,-10.18,-1.45,0.00
20230208134104796,2023-02-08 13:41:04,-16.00,-11.64,4.36,-8.73,0.00,-0.01
20230208134104972,2023-02-08 13:41:04,-20.37,-11.64,4.36,-10.18,-2.91,0.02
20230208134105148,2023-02-08 13:41:05,-10.18,-10.18,-1.45,2.91,-1.45,0.02
20230208134105326,2023-02-08 13:41:05,-5.82,-17.46,4.36,7.27,0.00,0.03
20230208134105517,2023-02-08 13:41:05,-17.46,-14.55,-1.45,0.00,-1.45,0.00
20230208134105720,2023-02-08 13:41:05,-11.64,-11.64,5.82,-7.27,1.45,0.01
20230208134105924,2023-02-08 13:41:05,-26.19,-14.55,-1.45,-5.82,-4.36,-0.01
20230208134106128,2023-02-08 13:41:06,-21.82,-17.46,4.36,-5.82,-2.91,0.03
20230208134106332,2023-02-08 13:41:06,-16.00,-13.09,-1.45,-5.82,4.36,0.01
20230208134106523,2023-02-08 13:41:06,-0.00,-17.46,4.36,8.73,4.36,0.02
20230208134106699,2023-02-08 13:41:06,-7.27,-13.09,0.00,7.27,-1.45,0.04
20230208134106875,2023-02-08 13:41:06,-21.82,-14.55,0.00,-7.27,0.00,0.00
20230208134107051,2023-02-08 13:41:07,-16.00,-16.00,5.82,-2.91,-2.91,0.00
20230208134107227,2023-02-08 13:41:07,-18.91,-14.55,7.27,-10.18,-1.45,0.02
20230208134107403,2023-02-08 13:41:07,-27.64,-14.55,-1.45,-10.18,-1.45,-0.02
20230208134107597,2023-02-08 13:41:07,-14.55,-16.00,1.45,0.00,0.00,0.02
20230208134107806,2023-02-08 13:41:07,-4.36,-14.55,4.36,10.18,-4.36,0.00
20230208134108011,2023-02-08 13:41:07,-2.91,-10.18,7.27,0.00,0.00,-0.01
20230208134108219,2023-02-08 13:41:08,-21.82,-13.09,-1.45,-2.91,-4.36,-0.03
20230208134108426,2023-02-08 13:41:08,7.27,-8.73,4.36,10.18,1.45,0.01
20230208134108611,2023-02-08 13:41:08,-5.82,-7.27,7.27,-2.91,-2.91,0.02
20230208134108824,2023-02-08 13:41:08,-7.27,-11.64,13.09,-10.18,1.45,0.03
20230208134109000,2023-02-08 13:41:08,-29.10,-14.55,0.00,-10.18,-4.36,0.00
20230208134109177,2023-02-08 13:41:09,-18.91,-4.36,-1.45,-10.18,-2.91,0.01
20230208134109353,2023-02-08 13:41:09,-7.27,-4.36,7.27,-10.18,0.00,-0.01
20230208134109531,2023-02-08 13:41:09,-27.64,-14.55,-1.45,-10.18,-1.45,0.03
20230208134109735,2023-02-08 13:41:09,-14.55,-17.46,2.91,4.36,-4.36,0.01
20230208134117973,2023-02-08 13:41:17,178.95,24.73,81.47,56.74,16.00,0.19
20230208134118142,2023-02-08 13:41:18,293.88,59.65,130.94,71.29,32.01,0.14
20230208134118312,2023-02-08 13:41:18,416.09,87.29,181.86,104.75,42.19,0.15
20230208134118481,2023-02-08 13:41:18,436.46,93.11,186.22,112.02,45.10,0.16
20230208134118650,2023-02-08 13:41:18,551.39,125.12,238.60,130.94,56.74,0.15
20230208134118807,2023-02-08 13:41:18,657.60,139.67,282.24,158.58,77.11,0.22
20230208134118954,2023-02-08 13:41:18,712.88,152.76,309.89,173.13,77.11,0.25
20230208134119101,2023-02-08 13:41:19,731.80,168.76,295.34,187.68,80.02,0.15
20230208134119248,2023-02-08 13:41:19,472.83,104.75,202.23,123.66,42.19,0.21
20230208134119395,2023-02-08 13:41:19,132.39,23.28,62.56,36.37,10.18,0.15
20230208134119544,2023-02-08 13:41:19,4.36,-16.00,8.73,14.55,-2.91,0.01
20230208134119720,2023-02-08 13:41:19,-5.82,-13.09,4.36,1.45,1.45,0.05
20230208134119914,2023-02-08 13:41:19,-18.91,-17.46,0.00,0.00,-1.45,0.03
20230208134120113,2023-02-08 13:41:20,2.91,-11.64,8.73,10.18,-4.36,0.00
20230208134120314,2023-02-08 13:41:20,-24.73,-11.64,1.45,-10.18,-4.36,-0.01
20230208134120513,2023-02-08 13:41:20,-17.46,-10.18,-1.45,-10.18,4.36,0.05
20230208134120714,2023-02-08 13:41:20,-27.64,-13.09,0.00,-10.18,-4.36,0.08
20230208134120896,2023-02-08 13:41:20,-14.55,-17.46,1.45,2.91,-1.45,0.06
20230208134121069,2023-02-08 13:41:21,-10.18,-7.27,4.36,-10.18,2.91,0.12
20230208134121242,2023-02-08 13:41:21,18.91,1.45,14.55,5.82,-2.91,0.15
20230208134121415,2023-02-08 13:41:21,94.57,11.64,52.38,23.28,7.27,0.17
20230208134121561,2023-02-08 13:41:21,250.24,43.65,101.84,80.02,24.73,0.15
20230208134121707,2023-02-08 13:41:21,336.07,74.20,145.49,82.93,33.46,0.21
20230208134121861,2023-02-08 13:41:21,451.01,101.84,187.68,113.48,48.01,0.17
20230208134122029,2023-02-08 13:41:22,599.40,133.85,245.87,155.67,64.01,0.26
20230208134122198,2023-02-08 13:41:22,740.53,177.49,311.34,170.22,81.47,0.25
20230208134122368,2023-02-08 13:41:22,755.08,168.76,311.34,190.59,84.38,0.25
20230208134122538,2023-02-08 13:41:22,752.17,176.04,311.34,189.13,75.65,0.24
20230208134122706,2023-02-08 13:41:22,426.28,77.11,187.68,117.84,43.65,0.21
20230208134122869,2023-02-08 13:41:22,45.10,5.82,11.64,21.82,5.82,0.14
20230208134123043,2023-02-08 13:41:23,-24.73,-16.00,-1.45,-8.73,1.45,0.07
20230208134123221,2023-02-08 13:41:23,-4.36,-10.18,4.36,5.82,-4.36,0.04
20230208134123396,2023-02-08 13:41:23,-11.64,-8.73,0.00,1.45,-4.36,0.08
20230208134123569,2023-02-08 13:41:23,-20.37,-13.09,4.36,-10.18,-1.45,0.04
20230208134123742,2023-02-08 13:41:23,-2.91,-8.73,-1.45,10.18,-2.91,0.02
20230208134123925,2023-02-08 13:41:23,-14.55,-10.18,-1.45,0.00,-2.91,0.02
20230208134124124,2023-02-08 13:41:24,-1.45,-10.18,5.82,5.82,-2.91,0.03
20230208134124324,2023-02-08 13:41:24,-20.37,-8.73,-1.45,-5.82,-4.36,0.03
20230208134124525,2023-02-08 13:41:24,-1.45,-16.00,8.73,4.36,1.45,0.04
20230208134124725,2023-02-08 13:41:24,-7.27,-17.46,4.36,10.18,-4.36,0.01
20230208134124918,2023-02-08 13:41:24,-11.64,-14.55,-1.45,2.91,1.45,0.05
20230208134125091,2023-02-08 13:41:25,-20.37,-14.55,2.91,-10.18,1.45,0.04
20230208134125326,2023-02-08 13:41:25,17.46,-2.91,8.73,13.09,-1.45,0.10
20230208134125578,2023-02-08 13:41:25,117.84,23.28,53.83,29.10,11.64,0.10
20230208134125786,2023-02-08 13:41:25,260.42,42.19,117.84,81.47,18.91,0.17
20230208134126017,2023-02-08 13:41:25,410.27,93.11,168.76,100.39,48.01,0.14
20230208134126258,2023-02-08 13:41:26,611.04,126.57,264.79,155.67,64.01,0.23
20230208134126510,2023-02-08 13:41:26,683.79,155.67,304.07,146.94,77.11,0.21
20230208134126754,2023-02-08 13:41:26,698.34,162.94,295.34,161.49,78.56,0.24
20230208134126997,2023-02-08 13:41:26,702.70,154.22,301.16,167.31,80.02,0.19
20230208134127195,2023-02-08 13:41:27,727.43,162.94,309.89,171.67,82.93,0.20
20230208134127411,2023-02-08 13:41:27,720.16,161.49,306.98,170.22,81.47,0.20
20230208134127623,2023-02-08 13:41:27,282.24,52.38,116.39,85.84,27.64,0.13
20230208134127832,2023-02-08 13:41:27,-4.36,-7.27,7.27,-5.82,1.45,0.01
20230208134128108,2023-02-08 13:41:28,-0.00,-16.00,5.82,10.18,0.00,0.01
20230208134128392,2023-02-08 13:41:28,-18.91,-14.55,7.27,-10.18,-1.45,0.01
