 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230125091316257,2023-01-25 09:13:16,606.68,171.67,100.39,184.77,149.85,0.01
20230125091316445,2023-01-25 09:13:16,613.95,176.04,107.66,181.86,148.40,0.01
20230125091316632,2023-01-25 09:13:16,612.50,167.31,96.02,199.32,149.85,-0.03
20230125091316819,2023-01-25 09:13:16,605.22,173.13,101.84,184.77,145.49,0.01
20230125091317023,2023-01-25 09:13:17,593.59,167.31,101.84,177.49,146.94,0.00
20230125091317243,2023-01-25 09:13:17,368.08,101.84,50.92,130.94,84.38,-0.02
20230125091317460,2023-01-25 09:13:17,119.30,29.10,13.09,48.01,29.10,-0.02
20230125091317681,2023-01-25 09:13:17,42.19,5.82,4.36,24.73,7.27,-0.01
20230125091317935,2023-01-25 09:13:17,14.55,-4.36,2.91,16.00,0.00,-0.03
20230125091318160,2023-01-25 09:13:18,11.64,-5.82,0.00,14.55,2.91,0.00
20230125091318381,2023-01-25 09:13:18,11.64,1.45,-1.45,7.27,4.36,0.01
20230125091318597,2023-01-25 09:13:18,7.27,2.91,0.00,2.91,1.45,0.02
20230125091318812,2023-01-25 09:13:18,7.27,2.91,1.45,0.00,2.91,0.03
20230125091319039,2023-01-25 09:13:19,17.46,1.45,1.45,14.55,0.00,0.00
20230125091319292,2023-01-25 09:13:19,11.64,-4.36,-1.45,14.55,2.91,0.03
20230125091319551,2023-01-25 09:13:19,27.64,-2.91,4.36,21.82,4.36,0.01
20230125091319803,2023-01-25 09:13:19,40.74,13.09,5.82,8.73,13.09,0.02
20230125091320051,2023-01-25 09:13:20,109.11,23.28,17.46,42.19,26.19,0.01
20230125091320243,2023-01-25 09:13:20,149.85,40.74,24.73,46.56,37.83,0.01
20230125091320438,2023-01-25 09:13:20,245.87,66.92,37.83,88.75,52.38,0.00
20230125091320631,2023-01-25 09:13:20,321.53,93.11,53.83,100.39,74.20,-0.02
20230125091320824,2023-01-25 09:13:20,404.45,112.02,65.47,132.39,94.57,-0.03
20230125091321083,2023-01-25 09:13:21,501.93,148.40,85.84,141.12,126.57,0.00
20230125091321426,2023-01-25 09:13:21,640.14,177.49,109.11,197.86,155.67,0.02
20230125091321749,2023-01-25 09:13:21,740.53,210.96,130.94,210.96,187.68,-0.04
20230125091322078,2023-01-25 09:13:22,784.17,213.87,139.67,238.60,192.04,0.00
20230125091322365,2023-01-25 09:13:22,772.53,218.23,135.30,228.41,190.59,-0.04
20230125091322657,2023-01-25 09:13:22,773.99,221.14,133.85,231.32,187.68,0.04
20230125091322926,2023-01-25 09:13:22,776.90,212.41,132.39,244.42,187.68,0.00
20230125091323239,2023-01-25 09:13:23,776.90,222.59,132.39,234.23,187.68,0.02
20230125091323568,2023-01-25 09:13:23,768.17,215.32,129.48,235.69,187.68,0.01
20230125091323889,2023-01-25 09:13:23,605.22,171.67,98.93,189.13,145.49,-0.03
20230125091324194,2023-01-25 09:13:24,117.84,27.64,21.82,43.65,24.73,0.01
20230125091324391,2023-01-25 09:13:24,27.64,7.27,0.00,16.00,4.36,-0.01
20230125091324611,2023-01-25 09:13:24,13.09,-1.45,-1.45,16.00,0.00,-0.01
20230125091324833,2023-01-25 09:13:24,0.00,1.45,-1.45,0.00,0.00,0.03
20230125091325048,2023-01-25 09:13:25,2.91,-5.82,2.91,5.82,0.00,-0.01
20230125091325300,2023-01-25 09:13:25,10.18,1.45,2.91,4.36,1.45,0.02
20230125091325552,2023-01-25 09:13:25,53.83,11.64,1.45,26.19,14.55,-0.01
20230125091325801,2023-01-25 09:13:25,110.57,26.19,13.09,46.56,24.73,0.00
20230125091326022,2023-01-25 09:13:26,177.49,53.83,24.73,59.65,39.28,0.01
20230125091326233,2023-01-25 09:13:26,256.06,74.20,37.83,78.56,65.47,-0.01
20230125091326424,2023-01-25 09:13:26,404.45,120.75,65.47,120.75,97.48,0.03
20230125091326615,2023-01-25 09:13:26,529.57,158.58,88.75,152.76,129.48,0.02
20230125091326805,2023-01-25 09:13:26,661.96,194.95,116.39,186.22,164.40,0.00
20230125091326995,2023-01-25 09:13:26,672.15,189.13,120.75,196.41,165.85,-0.01
20230125091327185,2023-01-25 09:13:27,682.33,197.86,117.84,199.32,167.31,0.02
20230125091327407,2023-01-25 09:13:27,673.60,197.86,116.39,196.41,162.94,-0.03
20230125091327628,2023-01-25 09:13:27,378.27,110.57,53.83,125.12,88.75,0.00
20230125091327851,2023-01-25 09:13:27,78.56,11.64,11.64,37.83,17.46,-0.01
20230125091328074,2023-01-25 09:13:28,14.55,8.73,-1.45,2.91,4.36,-0.01
20230125091328305,2023-01-25 09:13:28,17.46,-5.82,1.45,18.91,2.91,-0.03
20230125091328527,2023-01-25 09:13:28,16.00,-1.45,2.91,13.09,1.45,-0.01
20230125091328747,2023-01-25 09:13:28,1.45,-1.45,2.91,1.45,-1.45,0.01
20230125091328970,2023-01-25 09:13:28,11.64,1.45,0.00,7.27,2.91,0.02
20230125091329186,2023-01-25 09:13:29,39.28,13.09,4.36,8.73,13.09,0.00
20230125091329438,2023-01-25 09:13:29,91.66,32.01,11.64,23.28,24.73,0.01
20230125091329659,2023-01-25 09:13:29,176.04,48.01,18.91,65.47,43.65,-0.01
20230125091329875,2023-01-25 09:13:29,292.43,85.84,42.19,96.02,68.38,0.02
20230125091330098,2023-01-25 09:13:30,391.36,116.39,64.01,113.48,97.48,-0.02
20230125091330305,2023-01-25 09:13:30,560.12,165.85,94.57,160.04,139.67,0.00
20230125091330498,2023-01-25 09:13:30,693.97,196.41,122.21,199.32,176.04,0.03
20230125091330686,2023-01-25 09:13:30,778.35,221.14,139.67,225.50,192.04,-0.01
20230125091330876,2023-01-25 09:13:30,794.36,228.41,141.12,232.78,192.04,0.02
20230125091331063,2023-01-25 09:13:31,785.63,222.59,139.67,234.23,189.13,0.00
20230125091331254,2023-01-25 09:13:31,785.63,222.59,133.85,241.51,187.68,0.00
20230125091331471,2023-01-25 09:13:31,775.44,221.14,139.67,225.50,189.13,-0.02
20230125091331692,2023-01-25 09:13:31,791.45,224.05,132.39,247.33,187.68,-0.02
20230125091331908,2023-01-25 09:13:31,660.51,187.68,109.11,212.41,151.31,0.04
20230125091332127,2023-01-25 09:13:32,149.85,39.28,20.37,61.10,29.10,0.01
20230125091332339,2023-01-25 09:13:32,8.73,-1.45,2.91,4.36,2.91,0.01
20230125091332556,2023-01-25 09:13:32,11.64,2.91,4.36,0.00,4.36,-0.01
20230125091332773,2023-01-25 09:13:32,21.82,-2.91,5.82,16.00,2.91,-0.03
20230125091332990,2023-01-25 09:13:32,18.91,2.91,0.00,13.09,2.91,-0.03
20230125091333210,2023-01-25 09:13:33,26.19,5.82,1.45,14.55,4.36,0.01
20230125091333443,2023-01-25 09:13:33,53.83,13.09,5.82,23.28,11.64,-0.01
20230125091333691,2023-01-25 09:13:33,113.48,33.46,13.09,43.65,23.28,0.02
20230125091333908,2023-01-25 09:13:33,206.59,56.74,24.73,75.65,49.47,-0.03
20230125091334129,2023-01-25 09:13:34,330.25,96.02,53.83,94.57,85.84,-0.01
20230125091334352,2023-01-25 09:13:34,480.11,138.21,81.47,139.67,120.75,0.00
20230125091334637,2023-01-25 09:13:34,637.23,186.22,104.75,190.59,155.67,-0.02
20230125091334918,2023-01-25 09:13:34,788.54,224.05,136.76,240.05,187.68,0.00
20230125091335191,2023-01-25 09:13:35,795.81,229.87,142.58,235.69,187.68,-0.02
20230125091335486,2023-01-25 09:13:35,794.36,221.14,138.21,247.33,187.68,-0.03
20230125091335821,2023-01-25 09:13:35,765.26,221.14,132.39,225.50,186.22,0.02
20230125091336151,2023-01-25 09:13:36,797.27,229.87,133.85,244.42,189.13,0.03
20230125091336461,2023-01-25 09:13:36,660.51,187.68,109.11,213.87,149.85,0.01
20230125091336737,2023-01-25 09:13:36,128.03,32.01,17.46,50.92,27.64,-0.01
20230125091337010,2023-01-25 09:13:36,13.09,1.45,1.45,2.91,7.27,0.01
20230125091337325,2023-01-25 09:13:37,1.45,-2.91,-1.45,1.45,4.36,0.03
20230125091337657,2023-01-25 09:13:37,-1.45,-1.45,0.00,0.00,0.00,-0.01
20230125091337909,2023-01-25 09:13:37,5.82,-4.36,4.36,4.36,1.45,0.02
20230125091338165,2023-01-25 09:13:38,18.91,-2.91,2.91,14.55,4.36,-0.02
20230125091338414,2023-01-25 09:13:38,17.46,1.45,1.45,7.27,7.27,0.02
20230125091338632,2023-01-25 09:13:38,68.38,13.09,5.82,32.01,17.46,0.03
20230125091338855,2023-01-25 09:13:38,132.39,37.83,21.82,42.19,30.55,-0.04
20230125091339046,2023-01-25 09:13:39,210.96,55.28,29.10,78.56,48.01,0.00
20230125091339241,2023-01-25 09:13:39,320.07,93.11,46.56,100.39,80.02,0.00
20230125091339431,2023-01-25 09:13:39,451.01,129.48,72.74,139.67,109.11,-0.02
20230125091339646,2023-01-25 09:13:39,600.86,176.04,97.48,183.31,144.03,0.03
20230125091339867,2023-01-25 09:13:39,692.52,199.32,120.75,203.68,168.76,-0.01
20230125091340088,2023-01-25 09:13:40,736.16,212.41,128.03,219.68,176.04,0.01
20230125091340308,2023-01-25 09:13:40,749.26,206.59,126.57,238.60,177.49,-0.01
20230125091340524,2023-01-25 09:13:40,750.71,208.05,129.48,240.05,173.13,-0.02
20230125091340720,2023-01-25 09:13:40,744.89,206.59,122.21,238.60,177.49,0.02
20230125091340914,2023-01-25 09:13:40,600.86,171.67,97.48,192.04,139.67,-0.01
20230125091341102,2023-01-25 09:13:41,138.21,27.64,17.46,61.10,32.01,-0.01
20230125091341293,2023-01-25 09:13:41,18.91,2.91,2.91,7.27,5.82,-0.01
20230125091341513,2023-01-25 09:13:41,4.36,-2.91,0.00,7.27,0.00,0.02
20230125091341761,2023-01-25 09:13:41,8.73,-4.36,-1.45,7.27,7.27,0.01
20230125091342013,2023-01-25 09:13:41,49.47,7.27,5.82,18.91,17.46,0.03
20230125091342269,2023-01-25 09:13:42,149.85,45.10,21.82,46.56,36.37,-0.03
20230125091342486,2023-01-25 09:13:42,266.24,75.65,40.74,85.84,64.01,-0.01
20230125091342680,2023-01-25 09:13:42,445.19,133.85,65.47,133.85,112.02,0.02
20230125091342870,2023-01-25 09:13:42,653.23,190.59,112.02,186.22,164.40,0.02
20230125091343060,2023-01-25 09:13:43,820.54,225.50,141.12,251.69,202.23,0.03
20230125091343247,2023-01-25 09:13:43,838.00,235.69,146.94,256.06,199.32,0.01
20230125091343436,2023-01-25 09:13:43,820.54,237.14,144.03,238.60,200.77,-0.01
20230125091343636,2023-01-25 09:13:43,840.91,235.69,144.03,258.97,202.23,0.02
20230125091343857,2023-01-25 09:13:43,806.00,229.87,144.03,235.69,196.41,0.00
20230125091344083,2023-01-25 09:13:44,810.36,229.87,141.12,238.60,200.77,-0.03
20230125091344306,2023-01-25 09:13:44,813.27,226.96,141.12,245.87,199.32,-0.01
20230125091344524,2023-01-25 09:13:44,807.45,225.50,139.67,242.96,199.32,0.01
20230125091344719,2023-01-25 09:13:44,340.44,96.02,48.01,120.75,75.65,-0.02
20230125091344907,2023-01-25 09:13:44,49.47,14.55,5.82,17.46,11.64,0.01
20230125091345126,2023-01-25 09:13:45,20.37,2.91,0.00,16.00,1.45,-0.02
20230125091345346,2023-01-25 09:13:45,1.45,2.91,-2.91,0.00,1.45,-0.02
20230125091345568,2023-01-25 09:13:45,-1.45,0.00,-1.45,0.00,0.00,-0.03
20230125091345822,2023-01-25 09:13:45,17.46,-1.45,2.91,10.18,5.82,-0.03
20230125091346073,2023-01-25 09:13:46,71.29,10.18,8.73,32.01,20.37,0.00
20230125091346331,2023-01-25 09:13:46,164.40,46.56,26.19,52.38,39.28,0.00
20230125091346552,2023-01-25 09:13:46,290.97,85.84,42.19,97.48,65.47,-0.01
20230125091346762,2023-01-25 09:13:46,443.73,135.30,71.29,128.03,109.11,0.01
20230125091346955,2023-01-25 09:13:46,539.76,168.76,91.66,154.22,125.12,-0.02
20230125091347141,2023-01-25 09:13:47,542.66,164.40,85.84,170.22,122.21,0.03
20230125091347328,2023-01-25 09:13:47,532.48,165.85,84.38,160.04,122.21,-0.01
20230125091347525,2023-01-25 09:13:47,545.57,170.22,87.29,164.40,123.66,0.00
20230125091347721,2023-01-25 09:13:47,544.12,170.22,84.38,168.76,120.75,0.00
20230125091348021,2023-01-25 09:13:47,539.76,171.67,87.29,157.13,123.66,-0.01
20230125091348355,2023-01-25 09:13:48,523.75,167.31,82.93,151.31,122.21,-0.02
20230125091348681,2023-01-25 09:13:48,531.03,165.85,88.75,152.76,123.66,0.01
20230125091348946,2023-01-25 09:13:48,522.30,168.76,81.47,151.31,120.75,-0.01
20230125091349233,2023-01-25 09:13:49,533.94,161.49,87.29,162.94,122.21,0.00
20230125091349500,2023-01-25 09:13:49,472.83,141.12,77.11,151.31,103.30,-0.02
20230125091349813,2023-01-25 09:13:49,128.03,30.55,17.46,55.28,24.73,-0.01
20230125091350132,2023-01-25 09:13:50,23.28,2.91,-1.45,18.91,2.91,-0.02
20230125091350526,2023-01-25 09:13:50,10.18,2.91,5.82,1.45,0.00,0.01
20230125091350896,2023-01-25 09:13:50,23.28,5.82,-1.45,14.55,4.36,0.03
20230125091351196,2023-01-25 09:13:51,45.10,13.09,5.82,14.55,11.64,0.01
20230125091351413,2023-01-25 09:13:51,103.30,24.73,17.46,36.37,24.73,0.02
20230125091351603,2023-01-25 09:13:51,218.23,68.38,29.10,72.74,48.01,0.02
20230125091351801,2023-01-25 09:13:51,365.17,116.39,53.83,113.48,81.47,0.02
20230125091352026,2023-01-25 09:13:52,535.39,164.40,88.75,160.04,122.21,-0.01
20230125091352246,2023-01-25 09:13:52,625.59,184.77,104.75,190.59,145.49,0.00
20230125091352467,2023-01-25 09:13:52,631.41,193.50,110.57,184.77,142.58,-0.03
20230125091352696,2023-01-25 09:13:52,637.23,192.04,109.11,196.41,139.67,0.01
20230125091352895,2023-01-25 09:13:52,632.87,187.68,107.66,196.41,141.12,0.03
20230125091353084,2023-01-25 09:13:53,627.05,193.50,104.75,187.68,141.12,-0.03
20230125091353277,2023-01-25 09:13:53,634.32,187.68,107.66,199.32,139.67,0.01
20230125091353469,2023-01-25 09:13:53,631.41,189.13,106.21,194.95,141.12,0.01
20230125091353658,2023-01-25 09:13:53,547.03,170.22,93.11,164.40,119.30,0.01
20230125091353855,2023-01-25 09:13:53,110.57,26.19,16.00,46.56,21.82,-0.01
20230125091354076,2023-01-25 09:13:54,30.55,0.00,2.91,21.82,5.82,0.01
20230125091354331,2023-01-25 09:13:54,21.82,7.27,1.45,11.64,1.45,0.00
20230125091354582,2023-01-25 09:13:54,13.09,-4.36,-1.45,14.55,4.36,-0.02
20230125091354839,2023-01-25 09:13:54,4.36,4.36,0.00,0.00,0.00,-0.02
20230125091355054,2023-01-25 09:13:55,14.55,2.91,1.45,5.82,4.36,-0.01
20230125091355272,2023-01-25 09:13:55,10.18,4.36,2.91,2.91,0.00,-0.01
20230125091355500,2023-01-25 09:13:55,36.37,4.36,1.45,21.82,8.73,-0.01
20230125091355721,2023-01-25 09:13:55,66.92,18.91,13.09,18.91,16.00,0.01
20230125091355955,2023-01-25 09:13:55,151.31,45.10,23.28,46.56,36.37,0.01
20230125091356175,2023-01-25 09:13:56,276.42,81.47,36.37,97.48,61.10,0.01
20230125091356397,2023-01-25 09:13:56,397.18,125.12,58.19,125.12,88.75,-0.02
20230125091356616,2023-01-25 09:13:56,565.94,162.94,91.66,176.04,135.30,0.03
20230125091356833,2023-01-25 09:13:56,631.41,184.77,107.66,184.77,154.22,0.03
20230125091357029,2023-01-25 09:13:57,736.16,221.14,125.12,210.96,178.95,-0.02
20230125091357218,2023-01-25 09:13:57,730.34,216.77,126.57,206.59,180.40,0.00
20230125091357415,2023-01-25 09:13:57,746.35,218.23,129.48,219.68,178.95,0.01
20230125091357604,2023-01-25 09:13:57,723.07,213.87,125.12,205.14,178.95,0.00
20230125091357795,2023-01-25 09:13:57,229.87,64.01,29.10,88.75,48.01,0.01
20230125091358004,2023-01-25 09:13:57,29.10,8.73,1.45,8.73,10.18,-0.03
20230125091358256,2023-01-25 09:13:58,27.64,-1.45,5.82,18.91,4.36,0.01
20230125091358515,2023-01-25 09:13:58,17.46,0.00,4.36,11.64,1.45,0.03
20230125091358771,2023-01-25 09:13:58,5.82,-2.91,4.36,0.00,4.36,0.00
20230125091359017,2023-01-25 09:13:59,16.00,2.91,-1.45,13.09,1.45,-0.01
20230125091359245,2023-01-25 09:13:59,8.73,4.36,4.36,0.00,0.00,-0.01
20230125091359468,2023-01-25 09:13:59,0.00,-1.45,0.00,0.00,1.45,0.00
20230125091359690,2023-01-25 09:13:59,23.28,0.00,0.00,17.46,5.82,-0.01
20230125091359906,2023-01-25 09:13:59,46.56,2.91,2.91,27.64,13.09,0.00
20230125091400151,2023-01-25 09:14:00,91.66,23.28,13.09,30.55,24.73,0.01
20230125091400377,2023-01-25 09:14:00,173.13,50.92,26.19,52.38,43.65,0.03
20230125091400600,2023-01-25 09:14:00,254.60,82.93,36.37,77.11,58.19,0.01
20230125091400819,2023-01-25 09:14:00,340.44,101.84,52.38,103.30,82.93,-0.03
20230125091401032,2023-01-25 09:14:01,429.19,138.21,66.92,129.48,94.57,0.00
20230125091401223,2023-01-25 09:14:01,490.29,152.76,77.11,142.58,117.84,-0.01
20230125091401489,2023-01-25 09:14:01,544.12,170.22,85.84,157.13,130.94,0.00
20230125091401770,2023-01-25 09:14:01,544.12,167.31,88.75,158.58,129.48,0.00
20230125091402047,2023-01-25 09:14:02,650.32,187.68,112.02,196.41,154.22,-0.03
20230125091402394,2023-01-25 09:14:02,645.96,189.13,109.11,189.13,158.58,-0.03
20230125091402725,2023-01-25 09:14:02,632.87,186.22,109.11,178.95,158.58,0.04
20230125091403045,2023-01-25 09:14:03,632.87,187.68,107.66,178.95,158.58,0.01
20230125091403317,2023-01-25 09:14:03,579.04,174.58,100.39,168.76,135.30,0.02
20230125091403599,2023-01-25 09:14:03,110.57,27.64,21.82,39.28,21.82,-0.01
20230125091403870,2023-01-25 09:14:03,13.09,0.00,4.36,2.91,5.82,0.01
20230125091404217,2023-01-25 09:14:04,11.64,-4.36,-2.91,14.55,4.36,0.02
20230125091404549,2023-01-25 09:14:04,8.73,0.00,-1.45,7.27,2.91,0.00
20230125091404798,2023-01-25 09:14:04,18.91,-4.36,1.45,17.46,4.36,0.00
20230125091405053,2023-01-25 09:14:05,-1.45,-5.82,1.45,0.00,2.91,0.00
20230125091405269,2023-01-25 09:14:05,17.46,1.45,2.91,11.64,1.45,-0.01
20230125091405487,2023-01-25 09:14:05,4.36,0.00,0.00,0.00,4.36,-0.03
20230125091405707,2023-01-25 09:14:05,-1.45,-1.45,0.00,0.00,0.00,0.01
20230125091405924,2023-01-25 09:14:05,17.46,-1.45,0.00,14.55,4.36,-0.01
20230125091406151,2023-01-25 09:14:06,-2.91,-4.36,1.45,0.00,0.00,-0.01
20230125091406403,2023-01-25 09:14:06,29.10,2.91,2.91,11.64,11.64,-0.02
20230125091406660,2023-01-25 09:14:06,93.11,26.19,16.00,27.64,23.28,0.02
20230125091406877,2023-01-25 09:14:06,170.22,50.92,26.19,50.92,42.19,0.01
20230125091407093,2023-01-25 09:14:07,245.87,77.11,37.83,74.20,56.74,0.01
20230125091407285,2023-01-25 09:14:07,378.27,114.93,56.74,122.21,84.38,0.00
20230125091407479,2023-01-25 09:14:07,526.66,152.76,85.84,160.04,128.03,0.00
20230125091407669,2023-01-25 09:14:07,597.95,176.04,94.57,178.95,148.40,-0.01
20230125091407856,2023-01-25 09:14:07,606.68,183.31,96.02,177.49,149.85,-0.01
20230125091408047,2023-01-25 09:14:08,611.04,178.95,97.48,189.13,145.49,-0.01
20230125091408254,2023-01-25 09:14:08,609.59,176.04,98.93,192.04,142.58,-0.03
20230125091408471,2023-01-25 09:14:08,602.31,178.95,97.48,178.95,146.94,-0.01
20230125091408694,2023-01-25 09:14:08,446.64,130.94,68.38,148.40,98.93,-0.01
20230125091408910,2023-01-25 09:14:08,82.93,18.91,10.18,37.83,16.00,0.01
20230125091409126,2023-01-25 09:14:09,7.27,0.00,2.91,0.00,4.36,-0.03
20230125091409345,2023-01-25 09:14:09,11.64,2.91,4.36,1.45,2.91,0.00
20230125091409563,2023-01-25 09:14:09,0.00,-5.82,2.91,0.00,2.91,0.03
20230125091409781,2023-01-25 09:14:09,-2.91,-4.36,1.45,0.00,0.00,-0.01
20230125091410005,2023-01-25 09:14:09,2.91,-5.82,4.36,0.00,4.36,-0.02
20230125091410228,2023-01-25 09:14:10,-2.91,-5.82,0.00,0.00,2.91,-0.01
20230125091410480,2023-01-25 09:14:10,13.09,-4.36,-1.45,18.91,0.00,0.03
20230125091410738,2023-01-25 09:14:10,-1.45,-1.45,-2.91,0.00,2.91,-0.01
