 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230115105819301, 2023-01-15 10:58:19 ,551.39,162.94,87.29,174.58,126.57,0.01
20230115105819534, 2023-01-15 10:58:19 ,547.03,158.58,88.75,173.13,126.57,0.01
20230115105819760, 2023-01-15 10:58:19 ,548.48,165.85,88.75,167.31,126.57,-0.01
20230115105819990, 2023-01-15 10:58:19 ,544.12,165.85,87.29,161.49,129.48,-0.01
20230115105820217, 2023-01-15 10:58:20 ,535.39,158.58,85.84,162.94,128.03,0.02
20230115105820554, 2023-01-15 10:58:20 ,533.94,158.58,84.38,161.49,129.48,0.03
20230115105820921, 2023-01-15 10:58:20 ,536.85,158.58,85.84,162.94,129.48,-0.03
20230115105821144, 2023-01-15 10:58:21 ,532.48,158.58,85.84,160.04,128.03,0.01
20230115105821377, 2023-01-15 10:58:21 ,487.38,146.94,74.20,155.67,110.57,0.00
20230115105821602, 2023-01-15 10:58:21 ,103.30,23.28,17.46,40.74,21.82,0.01
20230115105821831, 2023-01-15 10:58:21 ,10.18,4.36,1.45,2.91,1.45,0.01
20230115105822099, 2023-01-15 10:58:22 ,1.45,-4.36,0.00,5.82,0.00,0.02
20230115105822367, 2023-01-15 10:58:22 ,11.64,-2.91,1.45,10.18,2.91,-0.01
20230115105822634, 2023-01-15 10:58:22 ,-1.45,-4.36,1.45,0.00,1.45,-0.02
20230115105822898, 2023-01-15 10:58:22 ,18.91,1.45,-1.45,13.09,5.82,-0.01
20230115105823168, 2023-01-15 10:58:23 ,5.82,0.00,4.36,0.00,1.45,0.01
20230115105823553, 2023-01-15 10:58:23 ,-1.45,-5.82,1.45,0.00,2.91,0.01
20230115105823826, 2023-01-15 10:58:23 ,8.73,-4.36,-2.91,13.09,2.91,-0.02
20230115105824093, 2023-01-15 10:58:24 ,17.46,0.00,1.45,11.64,4.36,-0.01
20230115105824360, 2023-01-15 10:58:24 ,17.46,0.00,1.45,11.64,4.36,0.00
20230115105824631, 2023-01-15 10:58:24 ,13.09,-2.91,2.91,10.18,2.91,-0.01
20230115105824895, 2023-01-15 10:58:24 ,8.73,-4.36,1.45,8.73,2.91,-0.01
20230115105825159, 2023-01-15 10:58:25 ,-4.36,-4.36,-2.91,0.00,2.91,0.02
20230115105825430, 2023-01-15 10:58:25 ,7.27,-4.36,-1.45,10.18,2.91,-0.01
20230115105825698, 2023-01-15 10:58:25 ,13.09,0.00,1.45,11.64,0.00,-0.03
20230115105826107, 2023-01-15 10:58:26 ,-5.82,-4.36,0.00,0.00,-1.45,-0.01
20230115105826484, 2023-01-15 10:58:26 ,4.36,-1.45,1.45,2.91,1.45,-0.01
20230115105826752, 2023-01-15 10:58:26 ,30.55,2.91,2.91,18.91,5.82,-0.03
20230115105827020, 2023-01-15 10:58:27 ,42.19,10.18,0.00,18.91,13.09,-0.02
20230115105827291, 2023-01-15 10:58:27 ,78.56,21.82,8.73,21.82,26.19,0.00
20230115105827514, 2023-01-15 10:58:27 ,165.85,48.01,26.19,53.83,37.83,0.01
20230115105827736, 2023-01-15 10:58:27 ,208.05,65.47,29.10,64.01,49.47,-0.01
20230115105827958, 2023-01-15 10:58:27 ,222.59,66.92,27.64,74.20,53.83,-0.01
20230115105828203, 2023-01-15 10:58:28 ,299.70,84.38,42.19,98.93,74.20,0.00
20230115105828430, 2023-01-15 10:58:28 ,373.90,109.11,53.83,119.30,91.66,0.03
20230115105828659, 2023-01-15 10:58:28 ,394.27,119.30,59.65,114.93,100.39,0.02
20230115105828886, 2023-01-15 10:58:28 ,448.10,129.48,69.83,133.85,114.93,0.01
20230115105829122, 2023-01-15 10:58:29 ,529.57,155.67,82.93,158.58,132.39,0.01
20230115105829491, 2023-01-15 10:58:29 ,536.85,158.58,78.56,167.31,132.39,-0.01
20230115105829849, 2023-01-15 10:58:29 ,533.94,152.76,81.47,168.76,130.94,-0.02
20230115105830171, 2023-01-15 10:58:30 ,583.40,173.13,87.29,177.49,145.49,0.00
20230115105830509, 2023-01-15 10:58:30 ,603.77,178.95,94.57,174.58,155.67,0.03
20230115105830833, 2023-01-15 10:58:30 ,619.77,183.31,94.57,184.77,157.13,0.01
20230115105831279, 2023-01-15 10:58:31 ,638.69,184.77,100.39,192.04,161.49,0.01
20230115105831596, 2023-01-15 10:58:31 ,647.42,189.13,104.75,192.04,161.49,-0.01
20230115105831928, 2023-01-15 10:58:31 ,648.87,186.22,104.75,196.41,161.49,-0.01
20230115105832283, 2023-01-15 10:58:32 ,634.32,183.31,96.02,194.95,160.04,0.03
20230115105832701, 2023-01-15 10:58:32 ,632.87,183.31,101.84,189.13,158.58,-0.01
20230115105832923, 2023-01-15 10:58:32 ,628.50,180.40,97.48,190.59,160.04,0.01
20230115105833148, 2023-01-15 10:58:33 ,637.23,186.22,100.39,189.13,161.49,-0.01
20230115105833381, 2023-01-15 10:58:33 ,635.78,186.22,101.84,186.22,161.49,0.03
20230115105833607, 2023-01-15 10:58:33 ,640.14,186.22,98.93,193.50,161.49,-0.01
20230115105833834, 2023-01-15 10:58:33 ,631.41,189.13,98.93,181.86,161.49,0.02
20230115105834063, 2023-01-15 10:58:34 ,634.32,186.22,96.02,193.50,158.58,0.01
20230115105834296, 2023-01-15 10:58:34 ,640.14,184.77,96.02,200.77,158.58,0.02
20230115105834543, 2023-01-15 10:58:34 ,634.32,189.13,98.93,186.22,160.04,0.00
20230115105834788, 2023-01-15 10:58:34 ,619.77,181.86,94.57,186.22,157.13,0.00
20230115105835012, 2023-01-15 10:58:34 ,625.59,189.13,93.11,184.77,158.58,-0.01
20230115105835276, 2023-01-15 10:58:35 ,635.78,187.68,96.02,192.04,160.04,-0.02
20230115105835589, 2023-01-15 10:58:35 ,624.14,181.86,97.48,184.77,160.04,0.00
20230115105835810, 2023-01-15 10:58:35 ,629.96,181.86,96.02,190.59,161.49,0.02
20230115105836039, 2023-01-15 10:58:36 ,641.60,189.13,98.93,196.41,157.13,0.01
20230115105836399, 2023-01-15 10:58:36 ,628.50,181.86,100.39,190.59,155.67,-0.03
20230115105836624, 2023-01-15 10:58:36 ,615.41,181.86,98.93,177.49,157.13,0.01
20230115105836851, 2023-01-15 10:58:36 ,634.32,181.86,98.93,197.86,155.67,-0.02
20230115105837083, 2023-01-15 10:58:37 ,622.68,186.22,98.93,181.86,155.67,0.02
20230115105837312, 2023-01-15 10:58:37 ,629.96,184.77,97.48,184.77,162.94,0.03
20230115105837541, 2023-01-15 10:58:37 ,609.59,183.31,94.57,180.40,151.31,0.00
20230115105837766, 2023-01-15 10:58:37 ,209.50,53.83,30.55,81.47,43.65,-0.03
20230115105837996, 2023-01-15 10:58:37 ,40.74,10.18,4.36,21.82,4.36,0.03
20230115105838351, 2023-01-15 10:58:38 ,13.09,1.45,1.45,5.82,4.36,0.01
20230115105838639, 2023-01-15 10:58:38 ,2.91,-5.82,5.82,1.45,1.45,0.01
20230115105838908, 2023-01-15 10:58:38 ,4.36,2.91,-1.45,0.00,2.91,0.01
20230115105839174, 2023-01-15 10:58:39 ,10.18,1.45,5.82,0.00,2.91,0.01
20230115105839441, 2023-01-15 10:58:39 ,-1.45,-5.82,1.45,1.45,1.45,-0.01
20230115105839708, 2023-01-15 10:58:39 ,20.37,1.45,-1.45,16.00,4.36,-0.01
20230115105839976, 2023-01-15 10:58:39 ,0.00,-4.36,1.45,0.00,2.91,0.01
20230115105840244, 2023-01-15 10:58:40 ,2.91,-2.91,-1.45,4.36,2.91,-0.01
20230115105840515, 2023-01-15 10:58:40 ,1.45,-1.45,2.91,0.00,0.00,-0.02
20230115105840786, 2023-01-15 10:58:40 ,0.00,-4.36,1.45,0.00,2.91,0.02
20230115105841050, 2023-01-15 10:58:41 ,11.64,1.45,0.00,10.18,0.00,-0.01
20230115105841487, 2023-01-15 10:58:41 ,5.82,0.00,4.36,0.00,1.45,-0.01
20230115105841754, 2023-01-15 10:58:41 ,13.09,-1.45,0.00,14.55,0.00,-0.01
20230115105842021, 2023-01-15 10:58:42 ,5.82,0.00,-1.45,5.82,1.45,0.02
20230115105842288, 2023-01-15 10:58:42 ,8.73,-5.82,4.36,8.73,1.45,0.01
20230115105842551, 2023-01-15 10:58:42 ,11.64,1.45,0.00,8.73,1.45,0.01
20230115105842833, 2023-01-15 10:58:42 ,-1.45,-4.36,-1.45,1.45,2.91,-0.01
20230115105843225, 2023-01-15 10:58:43 ,8.73,-2.91,-2.91,14.55,0.00,0.01
20230115105843624, 2023-01-15 10:58:43 ,17.46,1.45,1.45,11.64,2.91,-0.03
20230115105844012, 2023-01-15 10:58:43 ,13.09,-1.45,2.91,5.82,5.82,-0.02
20230115105844552, 2023-01-15 10:58:44 ,37.83,4.36,1.45,20.37,11.64,-0.03
20230115105844972, 2023-01-15 10:58:44 ,58.19,10.18,7.27,21.82,18.91,0.01
20230115105845369, 2023-01-15 10:58:45 ,101.84,27.64,14.55,30.55,29.10,-0.02
20230115105845686, 2023-01-15 10:58:45 ,141.12,36.37,20.37,46.56,37.83,-0.01
20230115105846011, 2023-01-15 10:58:45 ,222.59,62.56,30.55,72.74,56.74,-0.01
20230115105846257, 2023-01-15 10:58:46 ,272.06,81.47,42.19,77.11,71.29,0.00
20230115105846622, 2023-01-15 10:58:46 ,337.53,96.02,53.83,101.84,85.84,-0.02
20230115105846845, 2023-01-15 10:58:46 ,433.55,125.12,65.47,133.85,109.11,0.03
20230115105847067, 2023-01-15 10:58:47 ,436.46,133.85,68.38,126.57,107.66,0.00
20230115105847403, 2023-01-15 10:58:47 ,506.29,145.49,77.11,160.04,123.66,-0.01
20230115105847641, 2023-01-15 10:58:47 ,564.49,161.49,88.75,168.76,145.49,-0.01
20230115105847865, 2023-01-15 10:58:47 ,619.77,178.95,100.39,189.13,151.31,0.01
20230115105848088, 2023-01-15 10:58:48 ,622.68,181.86,100.39,190.59,149.85,-0.01
20230115105848314, 2023-01-15 10:58:48 ,612.50,174.58,96.02,192.04,149.85,-0.03
20230115105848539, 2023-01-15 10:58:48 ,616.86,178.95,94.57,194.95,148.40,0.01
20230115105848766, 2023-01-15 10:58:48 ,603.77,178.95,96.02,177.49,151.31,-0.03
20230115105848994, 2023-01-15 10:58:48 ,602.31,174.58,96.02,184.77,146.94,0.03
20230115105849220, 2023-01-15 10:58:49 ,568.85,167.31,91.66,168.76,141.12,0.03
20230115105849450, 2023-01-15 10:58:49 ,226.96,61.10,34.92,80.02,50.92,-0.01
20230115105849673, 2023-01-15 10:58:49 ,33.46,11.64,2.91,10.18,8.73,-0.01
20230115105849937, 2023-01-15 10:58:49 ,11.64,0.00,0.00,8.73,2.91,0.01
20230115105850204, 2023-01-15 10:58:50 ,13.09,-5.82,0.00,14.55,4.36,-0.01
20230115105850600, 2023-01-15 10:58:50 ,5.82,1.45,1.45,1.45,1.45,0.01
20230115105850878, 2023-01-15 10:58:50 ,1.45,1.45,-1.45,0.00,1.45,0.01
20230115105851158, 2023-01-15 10:58:51 ,10.18,2.91,-1.45,5.82,2.91,-0.03
20230115105851452, 2023-01-15 10:58:51 ,5.82,-5.82,0.00,10.18,1.45,0.00
20230115105851872, 2023-01-15 10:58:51 ,16.00,1.45,-2.91,16.00,1.45,-0.01
20230115105852151, 2023-01-15 10:58:52 ,-4.36,-5.82,-1.45,0.00,2.91,0.01
20230115105852427, 2023-01-15 10:58:52 ,7.27,-4.36,0.00,10.18,1.45,-0.01
20230115105852697, 2023-01-15 10:58:52 ,4.36,-2.91,-1.45,7.27,1.45,0.01
20230115105852962, 2023-01-15 10:58:52 ,10.18,1.45,-1.45,10.18,0.00,-0.02
20230115105853226, 2023-01-15 10:58:53 ,14.55,-4.36,1.45,14.55,2.91,0.03
20230115105853613, 2023-01-15 10:58:53 ,7.27,-4.36,-1.45,13.09,0.00,0.02
20230115105853889, 2023-01-15 10:58:53 ,7.27,-5.82,-1.45,11.64,2.91,-0.01
20230115105854156, 2023-01-15 10:58:54 ,-4.36,-1.45,-2.91,0.00,0.00,0.01
20230115105854430, 2023-01-15 10:58:54 ,1.45,2.91,-4.36,1.45,1.45,0.01
20230115105854705, 2023-01-15 10:58:54 ,11.64,5.82,-4.36,8.73,1.45,-0.01
20230115105854971, 2023-01-15 10:58:54 ,10.18,-1.45,1.45,7.27,2.91,0.03
20230115105855243, 2023-01-15 10:58:55 ,17.46,1.45,1.45,14.55,0.00,0.03
20230115105855521, 2023-01-15 10:58:55 ,1.45,-1.45,0.00,0.00,2.91,0.01
20230115105855796, 2023-01-15 10:58:55 ,1.45,1.45,-1.45,1.45,0.00,-0.03
20230115105856059, 2023-01-15 10:58:56 ,14.55,0.00,-4.36,17.46,1.45,0.00
20230115105856556, 2023-01-15 10:58:56 ,5.82,4.36,-4.36,1.45,4.36,0.01
20230115105857090, 2023-01-15 10:58:57 ,0.00,1.45,-1.45,0.00,0.00,0.03
20230115105857467, 2023-01-15 10:58:57 ,11.64,2.91,-2.91,8.73,2.91,-0.03
20230115105857856, 2023-01-15 10:58:57 ,-1.45,-1.45,-1.45,0.00,1.45,0.00
20230115105858240, 2023-01-15 10:58:58 ,-5.82,-1.45,-2.91,0.00,-1.45,0.02
20230115105858638, 2023-01-15 10:58:58 ,7.27,0.00,-4.36,13.09,-1.45,-0.01
20230115105859022, 2023-01-15 10:58:58 ,7.27,-1.45,0.00,8.73,0.00,-0.01
20230115105859512, 2023-01-15 10:58:59 ,2.91,1.45,-1.45,1.45,1.45,0.01
20230115105859800, 2023-01-15 10:58:59 ,2.91,1.45,-1.45,0.00,2.91,0.01
20230115105900065, 2023-01-15 10:59:00 ,8.73,1.45,-4.36,11.64,0.00,0.01
20230115105900336, 2023-01-15 10:59:00 ,-2.91,0.00,-1.45,0.00,-1.45,-0.01
20230115105900603, 2023-01-15 10:59:00 ,1.45,0.00,1.45,0.00,0.00,0.02
20230115105900872, 2023-01-15 10:59:00 ,-2.91,-2.91,-4.36,0.00,4.36,0.03
20230115105901142, 2023-01-15 10:59:01 ,5.82,0.00,2.91,0.00,2.91,-0.01
20230115105901412, 2023-01-15 10:59:01 ,4.36,5.82,-2.91,1.45,0.00,0.01
20230115105901687, 2023-01-15 10:59:01 ,2.91,0.00,0.00,2.91,0.00,0.00
20230115105902114, 2023-01-15 10:59:02 ,11.64,0.00,0.00,11.64,0.00,0.01
20230115105902496, 2023-01-15 10:59:02 ,5.82,1.45,1.45,1.45,1.45,0.01
20230115105902764, 2023-01-15 10:59:02 ,1.45,1.45,-4.36,0.00,4.36,0.01
20230115105903029, 2023-01-15 10:59:03 ,8.73,-1.45,0.00,5.82,4.36,0.03
20230115105903300, 2023-01-15 10:59:03 ,20.37,1.45,-4.36,20.37,2.91,0.01
20230115105903573, 2023-01-15 10:59:03 ,30.55,0.00,2.91,20.37,7.27,0.02
20230115105903843, 2023-01-15 10:59:03 ,42.19,8.73,1.45,18.91,13.09,-0.02
20230115105904110, 2023-01-15 10:59:04 ,93.11,16.00,10.18,40.74,26.19,0.02
20230115105904339, 2023-01-15 10:59:04 ,144.03,29.10,20.37,56.74,37.83,0.00
20230115105904564, 2023-01-15 10:59:04 ,200.77,53.83,26.19,68.38,52.38,0.03
20230115105904793, 2023-01-15 10:59:04 ,253.15,75.65,36.37,71.29,69.83,-0.03
20230115105905019, 2023-01-15 10:59:05 ,324.43,98.93,45.10,97.48,82.93,0.01
20230115105905276, 2023-01-15 10:59:05 ,386.99,112.02,58.19,114.93,101.84,0.01
20230115105905586, 2023-01-15 10:59:05 ,449.55,128.03,62.56,144.03,114.93,-0.01
20230115105905815, 2023-01-15 10:59:05 ,516.48,157.13,75.65,149.85,133.85,0.03
20230115105906043, 2023-01-15 10:59:06 ,533.94,157.13,80.02,165.85,130.94,0.02
20230115105906272, 2023-01-15 10:59:06 ,517.93,152.76,74.20,157.13,133.85,-0.01
20230115105906498, 2023-01-15 10:59:06 ,532.48,155.67,80.02,164.40,132.39,0.02
20230115105906722, 2023-01-15 10:59:06 ,512.11,152.76,71.29,158.58,129.48,0.00
20230115105907094, 2023-01-15 10:59:07 ,517.93,151.31,80.02,157.13,129.48,0.03
20230115105907323, 2023-01-15 10:59:07 ,525.21,151.31,77.11,164.40,132.39,0.00
20230115105907548, 2023-01-15 10:59:07 ,193.50,52.38,27.64,68.38,45.10,-0.01
20230115105907775, 2023-01-15 10:59:07 ,37.83,7.27,4.36,18.91,7.27,0.01
20230115105908047, 2023-01-15 10:59:08 ,0.00,0.00,-4.36,0.00,4.36,0.00
20230115105908334, 2023-01-15 10:59:08 ,4.36,1.45,0.00,0.00,2.91,0.00
20230115105908694, 2023-01-15 10:59:08 ,-2.91,-1.45,-2.91,1.45,0.00,0.01
20230115105908958, 2023-01-15 10:59:08 ,2.91,-2.91,-1.45,7.27,0.00,-0.01
20230115105909228, 2023-01-15 10:59:09 ,0.00,2.91,-4.36,0.00,1.45,-0.03
20230115105909500, 2023-01-15 10:59:09 ,14.55,-1.45,0.00,7.27,8.73,-0.01
20230115105909810, 2023-01-15 10:59:09 ,49.47,11.64,1.45,17.46,18.91,0.01
20230115105910203, 2023-01-15 10:59:10 ,113.48,29.10,14.55,36.37,33.46,-0.02
20230115105910521, 2023-01-15 10:59:10 ,203.68,55.28,27.64,69.83,50.92,0.05
20230115105910853, 2023-01-15 10:59:10 ,299.70,88.75,40.74,90.20,80.02,-0.02
20230115105911182, 2023-01-15 10:59:11 ,370.99,107.66,52.38,119.30,91.66,-0.03
20230115105911638, 2023-01-15 10:59:11 ,440.82,123.66,64.01,136.76,116.39,0.00
20230115105911960, 2023-01-15 10:59:11 ,468.47,136.76,74.20,139.67,117.84,-0.01
20230115105912428, 2023-01-15 10:59:12 ,467.01,135.30,68.38,145.49,117.84,-0.01
20230115105912744, 2023-01-15 10:59:12 ,462.65,136.76,66.92,139.67,119.30,-0.01
20230115105913029, 2023-01-15 10:59:13 ,548.48,160.04,88.75,155.67,144.03,0.01
20230115105913255, 2023-01-15 10:59:13 ,576.13,162.94,90.20,170.22,152.76,0.03
20230115105913492, 2023-01-15 10:59:13 ,580.49,168.76,85.84,174.58,151.31,-0.01
20230115105913719, 2023-01-15 10:59:13 ,580.49,165.85,93.11,174.58,146.94,0.02
20230115105913942, 2023-01-15 10:59:13 ,581.95,170.22,88.75,174.58,148.40,0.04
20230115105914164, 2023-01-15 10:59:14 ,565.94,168.76,90.20,161.49,145.49,0.03
20230115105914500, 2023-01-15 10:59:14 ,570.31,162.94,82.93,176.04,148.40,-0.01
20230115105914723, 2023-01-15 10:59:14 ,472.83,141.12,71.29,142.58,117.84,-0.01
20230115105914958, 2023-01-15 10:59:14 ,138.21,39.28,14.55,50.92,33.46,0.03
20230115105915196, 2023-01-15 10:59:15 ,27.64,5.82,2.91,11.64,7.27,0.03
20230115105915474, 2023-01-15 10:59:15 ,7.27,4.36,0.00,1.45,1.45,-0.01
20230115105915741, 2023-01-15 10:59:15 ,10.18,1.45,-2.91,8.73,2.91,0.00
20230115105916006, 2023-01-15 10:59:15 ,11.64,2.91,1.45,8.73,-1.45,-0.02
20230115105916271, 2023-01-15 10:59:16 ,7.27,4.36,-1.45,2.91,1.45,-0.02
20230115105916543, 2023-01-15 10:59:16 ,2.91,1.45,-2.91,0.00,4.36,0.03
20230115105916809, 2023-01-15 10:59:16 ,20.37,-1.45,-1.45,18.91,4.36,0.01
20230115105917080, 2023-01-15 10:59:17 ,45.10,10.18,1.45,20.37,13.09,0.00
20230115105917460, 2023-01-15 10:59:17 ,74.20,21.82,7.27,21.82,23.28,-0.02
20230115105917732, 2023-01-15 10:59:17 ,174.58,53.83,24.73,52.38,43.65,0.03
20230115105917955, 2023-01-15 10:59:17 ,295.34,91.66,40.74,87.29,75.65,0.00
20230115105918182, 2023-01-15 10:59:18 ,443.73,129.48,65.47,129.48,119.30,0.02
20230115105918409, 2023-01-15 10:59:18 ,640.14,183.31,101.84,187.68,167.31,0.01
20230115105918631, 2023-01-15 10:59:18 ,794.36,224.05,128.03,237.14,205.14,0.00
20230115105918858, 2023-01-15 10:59:18 ,811.81,232.78,132.39,241.51,205.14,-0.03
20230115105919081, 2023-01-15 10:59:19 ,813.27,231.32,129.48,244.42,208.05,0.01
20230115105919309, 2023-01-15 10:59:19 ,810.36,232.78,129.48,244.42,203.68,0.01
20230115105919536, 2023-01-15 10:59:19 ,811.81,231.32,130.94,245.87,203.68,0.01
20230115105919762, 2023-01-15 10:59:19 ,789.99,232.78,125.12,229.87,202.23,0.00
20230115105919983, 2023-01-15 10:59:19 ,807.45,232.78,130.94,241.51,202.23,0.01
20230115105920211, 2023-01-15 10:59:20 ,797.27,231.32,123.66,241.51,200.77,0.03
20230115105920551, 2023-01-15 10:59:20 ,804.54,229.87,130.94,244.42,199.32,0.01
20230115105920777, 2023-01-15 10:59:20 ,285.15,77.11,34.92,106.21,66.92,0.01
20230115105920999, 2023-01-15 10:59:20 ,50.92,8.73,4.36,29.10,8.73,-0.02
20230115105921267, 2023-01-15 10:59:21 ,7.27,2.91,-1.45,1.45,4.36,0.02
20230115105921535, 2023-01-15 10:59:21 ,1.45,1.45,-4.36,0.00,4.36,0.03
20230115105921808, 2023-01-15 10:59:21 ,10.18,2.91,2.91,2.91,1.45,0.02
20230115105922071, 2023-01-15 10:59:22 ,16.00,4.36,2.91,7.27,1.45,0.02
20230115105922340, 2023-01-15 10:59:22 ,4.36,2.91,0.00,0.00,1.45,-0.01
20230115105922697, 2023-01-15 10:59:22 ,20.37,2.91,2.91,8.73,5.82,-0.01
20230115105923140, 2023-01-15 10:59:23 ,53.83,8.73,7.27,24.73,13.09,-0.01
20230115105923679, 2023-01-15 10:59:23 ,110.57,26.19,16.00,40.74,27.64,0.01
20230115105924022, 2023-01-15 10:59:23 ,171.67,46.56,27.64,50.92,46.56,0.04
20230115105924352, 2023-01-15 10:59:24 ,237.14,77.11,27.64,66.92,65.47,0.00
20230115105924675, 2023-01-15 10:59:24 ,392.81,113.48,56.74,123.66,98.93,0.01
20230115105924995, 2023-01-15 10:59:24 ,517.93,146.94,80.02,158.58,132.39,-0.03
20230115105925317, 2023-01-15 10:59:25 ,643.05,181.86,101.84,192.04,167.31,0.01
20230115105925641, 2023-01-15 10:59:25 ,743.44,216.77,125.12,210.96,190.59,0.02
20230115105925980, 2023-01-15 10:59:25 ,757.98,218.23,123.66,225.50,190.59,0.01
20230115105926403, 2023-01-15 10:59:26 ,763.80,219.68,119.30,232.78,192.04,0.00
20230115105926668, 2023-01-15 10:59:26 ,760.89,216.77,120.75,234.23,189.13,0.01
20230115105926897, 2023-01-15 10:59:26 ,743.44,216.77,117.84,216.77,192.04,0.02
20230115105927127, 2023-01-15 10:59:27 ,759.44,224.05,120.75,224.05,190.59,0.01
20230115105927356, 2023-01-15 10:59:27 ,523.75,158.58,78.56,155.67,130.94,-0.01
20230115105927578, 2023-01-15 10:59:27 ,87.29,21.82,14.55,32.01,18.91,0.01
20230115105927803, 2023-01-15 10:59:27 ,24.73,2.91,0.00,20.37,1.45,0.00
20230115105928205, 2023-01-15 10:59:28 ,11.64,-1.45,-4.36,13.09,4.36,-0.01
20230115105928473, 2023-01-15 10:59:28 ,-5.82,-2.91,-2.91,0.00,0.00,-0.01
20230115105928739, 2023-01-15 10:59:28 ,27.64,1.45,4.36,18.91,2.91,0.01
20230115105929012, 2023-01-15 10:59:28 ,11.64,1.45,-1.45,10.18,1.45,0.01
20230115105929293, 2023-01-15 10:59:29 ,0.00,4.36,-4.36,0.00,0.00,0.03
20230115105929665, 2023-01-15 10:59:29 ,18.91,0.00,-4.36,17.46,5.82,0.00
20230115105929932, 2023-01-15 10:59:29 ,53.83,14.55,4.36,18.91,16.00,0.00
20230115105930200, 2023-01-15 10:59:30 ,113.48,33.46,14.55,34.92,30.55,0.01
20230115105930430, 2023-01-15 10:59:30 ,199.32,64.01,23.28,56.74,55.28,-0.01
20230115105930655, 2023-01-15 10:59:30 ,338.98,98.93,50.92,103.30,85.84,0.01
20230115105930879, 2023-01-15 10:59:30 ,467.01,138.21,62.56,141.12,125.12,-0.01
20230115105931101, 2023-01-15 10:59:31 ,659.05,183.31,106.21,193.50,176.04,0.00
20230115105931333, 2023-01-15 10:59:31 ,701.25,194.95,112.02,212.41,181.86,-0.01
20230115105931558, 2023-01-15 10:59:31 ,709.97,200.77,113.48,213.87,181.86,-0.01
20230115105931780, 2023-01-15 10:59:31 ,696.88,202.23,110.57,203.68,180.40,0.03
20230115105932001, 2023-01-15 10:59:31 ,698.34,202.23,113.48,205.14,177.49,0.00
20230115105932226, 2023-01-15 10:59:32 ,689.61,197.86,112.02,203.68,176.04,-0.01
20230115105932564, 2023-01-15 10:59:32 ,692.52,197.86,110.57,208.05,176.04,-0.02
20230115105932788, 2023-01-15 10:59:32 ,702.70,200.77,110.57,215.32,176.04,-0.01
20230115105933010, 2023-01-15 10:59:32 ,688.15,199.32,106.21,205.14,177.49,0.00
20230115105933376, 2023-01-15 10:59:33 ,688.15,196.41,110.57,205.14,176.04,0.01
20230115105933605, 2023-01-15 10:59:33 ,682.33,196.41,110.57,200.77,174.58,0.01
20230115105933833, 2023-01-15 10:59:33 ,680.88,199.32,109.11,194.95,177.49,0.00
20230115105934062, 2023-01-15 10:59:34 ,685.24,200.77,106.21,199.32,178.95,0.00
20230115105934301, 2023-01-15 10:59:34 ,689.61,196.41,107.66,209.50,176.04,-0.01
20230115105934536, 2023-01-15 10:59:34 ,677.97,196.41,110.57,194.95,176.04,-0.01
20230115105934769, 2023-01-15 10:59:34 ,651.78,189.13,106.21,196.41,160.04,0.01
20230115105935004, 2023-01-15 10:59:34 ,122.21,30.55,16.00,43.65,32.01,-0.01
20230115105935293, 2023-01-15 10:59:35 ,29.10,1.45,1.45,23.28,2.91,-0.01
20230115105935645, 2023-01-15 10:59:35 ,16.00,2.91,-4.36,14.55,2.91,-0.01
20230115105935928, 2023-01-15 10:59:35 ,16.00,4.36,-4.36,16.00,0.00,0.01
20230115105936194, 2023-01-15 10:59:36 ,-5.82,-2.91,-4.36,0.00,1.45,0.01
20230115105936466, 2023-01-15 10:59:36 ,20.37,5.82,2.91,7.27,4.36,0.01
20230115105936823, 2023-01-15 10:59:36 ,59.65,17.46,5.82,21.82,14.55,-0.01
20230115105937204, 2023-01-15 10:59:37 ,123.66,33.46,10.18,50.92,29.10,-0.01
20230115105937551, 2023-01-15 10:59:37 ,213.87,61.10,26.19,75.65,50.92,0.03
20230115105937874, 2023-01-15 10:59:37 ,298.25,93.11,43.65,87.29,74.20,-0.02
20230115105938212, 2023-01-15 10:59:38 ,398.63,119.30,59.65,126.57,93.11,-0.02
20230115105938668, 2023-01-15 10:59:38 ,484.47,146.94,66.92,151.31,119.30,0.01
20230115105939012, 2023-01-15 10:59:38 ,500.47,145.49,72.74,160.04,122.21,-0.02
20230115105939330, 2023-01-15 10:59:39 ,491.74,148.40,72.74,145.49,125.12,-0.04
20230115105939647, 2023-01-15 10:59:39 ,490.29,145.49,74.20,151.31,119.30,0.00
20230115105939996, 2023-01-15 10:59:39 ,484.47,149.85,65.47,149.85,119.30,-0.02
20230115105940227, 2023-01-15 10:59:40 ,497.56,144.03,72.74,157.13,123.66,-0.02
20230115105940455, 2023-01-15 10:59:40 ,539.76,157.13,78.56,171.67,132.39,0.01
20230115105940686, 2023-01-15 10:59:40 ,532.48,154.22,81.47,162.94,133.85,-0.01
20230115105940910, 2023-01-15 10:59:40 ,542.66,160.04,75.65,174.58,132.39,-0.01
20230115105941140, 2023-01-15 10:59:41 ,522.30,155.67,74.20,160.04,132.39,-0.01
20230115105941471, 2023-01-15 10:59:41 ,523.75,160.04,82.93,152.76,128.03,-0.01
20230115105941706, 2023-01-15 10:59:41 ,525.21,155.67,75.65,165.85,128.03,-0.01
