 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230125084931127,2023-01-25 08:49:31,627.05,164.40,93.11,189.13,180.40,-0.03
20230125084931289,2023-01-25 08:49:31,602.31,162.94,94.57,168.76,176.04,0.01
20230125084931450,2023-01-25 08:49:31,606.68,167.31,87.29,177.49,174.58,0.01
20230125084931624,2023-01-25 08:49:31,628.50,173.13,93.11,190.59,171.67,-0.04
20230125084931810,2023-01-25 08:49:31,634.32,176.04,90.20,189.13,178.95,0.03
20230125084931996,2023-01-25 08:49:31,625.59,158.58,94.57,196.41,176.04,0.01
20230125084933173,2023-01-25 08:49:33,459.74,126.57,56.74,154.22,122.21,0.06
20230125084933334,2023-01-25 08:49:33,103.30,20.37,17.46,49.47,16.00,-0.01
20230125084933494,2023-01-25 08:49:33,40.74,2.91,11.64,21.82,4.36,0.03
20230125084933701,2023-01-25 08:49:33,0.00,-4.36,7.27,0.00,-2.91,0.01
20230125084933919,2023-01-25 08:49:33,18.91,0.00,0.00,17.46,1.45,-0.05
20230125084934136,2023-01-25 08:49:34,7.27,-2.91,5.82,0.00,4.36,0.03
20230125084934354,2023-01-25 08:49:34,10.18,5.82,0.00,0.00,4.36,-0.01
20230125084934572,2023-01-25 08:49:34,18.91,1.45,0.00,17.46,0.00,0.04
20230125084934765,2023-01-25 08:49:34,50.92,10.18,8.73,24.73,7.27,0.01
20230125084934954,2023-01-25 08:49:34,77.11,11.64,13.09,36.37,16.00,-0.02
20230125084935199,2023-01-25 08:49:35,106.21,23.28,1.45,50.92,30.55,0.03
20230125084935439,2023-01-25 08:49:35,194.95,49.47,23.28,72.74,49.47,-0.03
20230125084935671,2023-01-25 08:49:35,295.34,72.74,43.65,101.84,77.11,0.06
20230125084935957,2023-01-25 08:49:35,376.81,100.39,52.38,117.84,106.21,0.04
20230125084936227,2023-01-25 08:49:36,517.93,135.30,85.84,152.76,144.03,0.01
20230125084936491,2023-01-25 08:49:36,624.14,181.86,96.02,173.13,173.13,-0.03
20230125084936749,2023-01-25 08:49:36,736.16,197.86,112.02,221.14,205.14,0.05
20230125084936980,2023-01-25 08:49:36,788.54,215.32,130.94,226.96,215.32,0.03
20230125084937353,2023-01-25 08:49:37,788.54,221.14,125.12,228.41,213.87,0.03
20230125084937596,2023-01-25 08:49:37,822.00,228.41,141.12,242.96,209.50,0.06
20230125084937856,2023-01-25 08:49:37,822.00,225.50,132.39,251.69,212.41,0.02
20230125084938134,2023-01-25 08:49:38,611.04,167.31,90.20,196.41,157.13,0.01
20230125084938377,2023-01-25 08:49:38,158.58,29.10,16.00,74.20,39.28,0.05
20230125084938561,2023-01-25 08:49:38,8.73,0.00,0.00,5.82,2.91,0.05
20230125084938768,2023-01-25 08:49:38,7.27,0.00,1.45,0.00,5.82,0.01
20230125084938956,2023-01-25 08:49:38,2.91,-4.36,0.00,5.82,1.45,-0.03
20230125084939145,2023-01-25 08:49:39,13.09,0.00,1.45,10.18,1.45,-0.05
20230125084939338,2023-01-25 08:49:39,4.36,1.45,0.00,0.00,2.91,0.02
20230125084939527,2023-01-25 08:49:39,16.00,2.91,0.00,5.82,7.27,-0.03
20230125084939715,2023-01-25 08:49:39,24.73,1.45,8.73,7.27,7.27,0.04
20230125084939933,2023-01-25 08:49:39,88.75,21.82,7.27,37.83,21.82,0.04
20230125084940119,2023-01-25 08:49:40,129.48,40.74,17.46,37.83,33.46,0.01
20230125084940305,2023-01-25 08:49:40,200.77,55.28,24.73,64.01,56.74,0.02
20230125084940491,2023-01-25 08:49:40,354.99,101.84,48.01,119.30,85.84,-0.02
20230125084940676,2023-01-25 08:49:40,456.83,125.12,72.74,144.03,114.93,-0.01
20230125084940845,2023-01-25 08:49:40,586.31,151.31,91.66,187.68,155.67,-0.02
20230125084941006,2023-01-25 08:49:40,711.43,197.86,107.66,210.96,194.95,-0.03
20230125084941167,2023-01-25 08:49:41,849.64,225.50,139.67,254.60,229.87,-0.01
20230125084941327,2023-01-25 08:49:41,871.46,232.78,148.40,266.24,224.05,0.05
20230125084941489,2023-01-25 08:49:41,872.92,231.32,151.31,263.33,226.96,-0.03
20230125084941648,2023-01-25 08:49:41,867.10,235.69,142.58,263.33,225.50,0.01
20230125084941816,2023-01-25 08:49:41,858.37,224.05,136.76,270.60,226.96,-0.01
20230125084942002,2023-01-25 08:49:41,851.10,237.14,139.67,254.60,219.68,0.01
20230125084942345,2023-01-25 08:49:42,842.37,237.14,141.12,245.87,218.23,0.01
20230125084942531,2023-01-25 08:49:42,696.88,196.41,104.75,221.14,174.58,-0.03
20230125084942716,2023-01-25 08:49:42,126.57,27.64,18.91,53.83,26.19,-0.02
20230125084942886,2023-01-25 08:49:42,7.27,0.00,4.36,4.36,-1.45,-0.01
20230125084943075,2023-01-25 08:49:43,14.55,2.91,10.18,4.36,-2.91,0.00
20230125084943265,2023-01-25 08:49:43,10.18,-2.91,0.00,14.55,-1.45,0.04
20230125084943454,2023-01-25 08:49:43,23.28,2.91,11.64,11.64,-2.91,-0.01
20230125084943643,2023-01-25 08:49:43,16.00,8.73,5.82,0.00,1.45,0.03
20230125084943834,2023-01-25 08:49:43,2.91,-1.45,5.82,0.00,-1.45,0.02
20230125084944051,2023-01-25 08:49:44,30.55,1.45,13.09,14.55,1.45,-0.01
20230125084944269,2023-01-25 08:49:44,13.09,1.45,0.00,10.18,1.45,-0.03
20230125084944487,2023-01-25 08:49:44,-2.91,-4.36,2.91,0.00,-1.45,-0.01
20230125084944704,2023-01-25 08:49:44,8.73,8.73,0.00,2.91,-2.91,-0.03
20230125084944910,2023-01-25 08:49:44,14.55,-4.36,0.00,17.46,1.45,0.07
20230125084945099,2023-01-25 08:49:45,21.82,4.36,1.45,17.46,-1.45,0.04
20230125084945289,2023-01-25 08:49:45,24.73,1.45,2.91,20.37,0.00,-0.03
20230125084945478,2023-01-25 08:49:45,11.64,7.27,5.82,0.00,-1.45,0.00
20230125084945669,2023-01-25 08:49:45,0.00,-2.91,0.00,0.00,2.91,-0.03
20230125084945858,2023-01-25 08:49:45,-2.91,-2.91,2.91,0.00,-2.91,0.05
20230125084946075,2023-01-25 08:49:46,29.10,1.45,2.91,21.82,2.91,0.01
20230125084946297,2023-01-25 08:49:46,23.28,1.45,0.00,17.46,4.36,0.01
20230125084946517,2023-01-25 08:49:46,17.46,-1.45,0.00,21.82,-2.91,0.02
20230125084946737,2023-01-25 08:49:46,2.91,-2.91,2.91,0.00,2.91,0.01
20230125084946949,2023-01-25 08:49:46,13.09,7.27,1.45,0.00,4.36,0.01
20230125084947142,2023-01-25 08:49:47,29.10,0.00,8.73,18.91,1.45,-0.06
20230125084947496,2023-01-25 08:49:47,17.46,1.45,1.45,14.55,0.00,-0.03
20230125084947695,2023-01-25 08:49:47,21.82,5.82,2.91,14.55,-1.45,0.01
20230125084947884,2023-01-25 08:49:47,21.82,2.91,2.91,17.46,-1.45,0.01
20230125084948100,2023-01-25 08:49:48,0.00,-2.91,5.82,0.00,-2.91,-0.01
20230125084948320,2023-01-25 08:49:48,-7.27,-4.36,0.00,0.00,-2.91,0.01
20230125084948609,2023-01-25 08:49:48,20.37,-4.36,10.18,17.46,-2.91,0.02
20230125084948921,2023-01-25 08:49:48,20.37,-4.36,7.27,13.09,4.36,-0.01
20230125084949196,2023-01-25 08:49:49,23.28,2.91,2.91,16.00,1.45,0.05
20230125084949483,2023-01-25 08:49:49,11.64,4.36,7.27,0.00,0.00,0.04
20230125084949748,2023-01-25 08:49:49,26.19,1.45,8.73,11.64,4.36,0.02
20230125084950035,2023-01-25 08:49:50,-4.36,-4.36,2.91,0.00,-2.91,0.04
20230125084950352,2023-01-25 08:49:50,-1.45,-4.36,0.00,4.36,-1.45,-0.01
20230125084950672,2023-01-25 08:49:50,5.82,5.82,1.45,0.00,-1.45,0.03
20230125084950996,2023-01-25 08:49:50,14.55,-4.36,14.55,7.27,-2.91,0.05
20230125084951261,2023-01-25 08:49:51,-2.91,-4.36,4.36,0.00,-2.91,-0.02
20230125084951539,2023-01-25 08:49:51,11.64,5.82,0.00,5.82,0.00,0.02
20230125084951781,2023-01-25 08:49:51,7.27,2.91,1.45,0.00,2.91,-0.05
20230125084951971,2023-01-25 08:49:51,-2.91,-2.91,2.91,0.00,-2.91,-0.03
20230125084952184,2023-01-25 08:49:52,18.91,-4.36,0.00,20.37,2.91,-0.03
20230125084952543,2023-01-25 08:49:52,5.82,5.82,0.00,0.00,0.00,-0.02
20230125084952761,2023-01-25 08:49:52,-4.36,-1.45,0.00,0.00,-2.91,-0.01
20230125084952981,2023-01-25 08:49:52,18.91,-2.91,4.36,18.91,-1.45,-0.02
20230125084953177,2023-01-25 08:49:53,13.09,-1.45,1.45,11.64,1.45,0.01
20230125084953366,2023-01-25 08:49:53,2.91,-4.36,0.00,8.73,-1.45,0.05
20230125084953555,2023-01-25 08:49:53,18.91,4.36,4.36,8.73,1.45,0.02
20230125084953743,2023-01-25 08:49:53,4.36,-2.91,5.82,4.36,-2.91,0.00
20230125084953932,2023-01-25 08:49:53,2.91,4.36,0.00,1.45,-2.91,-0.05
20230125084954131,2023-01-25 08:49:54,7.27,2.91,5.82,0.00,-1.45,0.01
20230125085151773,2023-01-25 08:51:51,133.85,27.64,17.46,48.01,40.74,-0.03
20230125085152012,2023-01-25 08:51:51,205.14,49.47,21.82,74.20,59.65,0.02
20230125085152229,2023-01-25 08:51:52,334.62,85.84,49.47,106.21,93.11,0.00
20230125085152449,2023-01-25 08:51:52,445.19,117.84,56.74,148.40,122.21,0.04
20230125085152668,2023-01-25 08:51:52,606.68,158.58,96.02,180.40,171.67,0.04
20230125085152825,2023-01-25 08:51:52,727.43,203.68,113.48,200.77,209.50,-0.06
20230125085153003,2023-01-25 08:51:52,822.00,210.96,136.76,253.15,221.14,-0.01
20230125085153183,2023-01-25 08:51:53,813.27,225.50,133.85,228.41,225.50,0.01
20230125085153363,2023-01-25 08:51:53,819.09,219.68,130.94,240.05,228.41,-0.05
20230125085153543,2023-01-25 08:51:53,452.46,122.21,55.28,154.22,120.75,0.01
20230125085153727,2023-01-25 08:51:53,69.83,20.37,11.64,24.73,13.09,-0.02
20230125085153929,2023-01-25 08:51:53,40.74,8.73,1.45,24.73,5.82,0.04
20230125085154114,2023-01-25 08:51:54,13.09,-4.36,10.18,10.18,-2.91,0.06
20230125085154299,2023-01-25 08:51:54,36.37,0.00,5.82,23.28,7.27,0.00
20230125085154484,2023-01-25 08:51:54,7.27,2.91,2.91,0.00,1.45,-0.01
